sym	gene_id_x	ln_baseMeanA_sum	ln_baseMeanB_sum	ln_expr_Vec_Tam_5_counts_sum	ln_expr_N1ICD_Tam_6_counts_sum	ln_expr_Vec_Tam_11_counts_sum	ln_expr_Control_A3_sum	ln_expr_DDIS_C3_sum	ln_expr_Vec_Tam_4_counts_sum	ln_expr_Vec_2_counts_sum	ln_expr_N1ICD_Tam_1_counts_sum	ln_expr_RIS_A2_sum	ln_expr_DDIS_A2_sum	ln_expr_N1ICD_12_counts_sum	ln_expr_N1ICD_7_counts_sum	ln_expr_Control_C2_sum	ln_expr_N1ICD_2_counts_sum	ln_expr_N1ICD_Tam_10_counts_sum	ln_expr_Control_B1_sum	ln_expr_Vec_Tam_1_counts_sum	ln_expr_N1ICD_4_counts_sum	ln_expr_RIS_C2_sum	ln_expr_Control_A2_sum	ln_expr_N1ICD_Tam_11_counts_sum	ln_expr_Vec_10_counts_sum	ln_expr_DDIS_A1_sum	ln_expr_Vec_6_counts_sum	ln_expr_DDIS_C1_sum	ln_expr_RIS_A3_sum	ln_expr_N1ICD_Tam_3_counts_sum	ln_expr_Vec_12_counts_sum	ln_expr_RIS_B2_sum	ln_expr_RIS_B1_sum	ln_expr_Vec_8_counts_sum	ln_expr_Vec_Tam_3_counts_sum	ln_expr_RIS_C1_sum	ln_expr_Control_C1_sum	ln_expr_N1ICD_Tam_9_counts_sum	ln_expr_DDIS_A3_sum	ln_expr_Control_C3_sum	ln_expr_Control_A1_sum	ln_expr_Vec_9_counts_sum	ln_expr_RIS_C3_sum	ln_expr_DDIS_C2_sum	ln_expr_RIS_A1_sum	ln_expr_N1ICD_8_counts_sum	ln_expr_DDIS_B2_sum	ln_expr_N1ICD_5_counts_sum	ln_expr_Control_B2_sum	ln_expr_DDIS_B1_sum	ln_expr_Vec_Tam_7_counts_sum	ln_C12.rna_sum	ln_C3.rna_sum	ln_Q.rna_sum	ln_preS.rna_sum	ln_S.rna_sum	ln_Tr.rna_sum	ln_C12.rp_sum	ln_C3.rp_sum	ln_Q.rp_sum	ln_preS.rp_sum	ln_S.rp_sum	ln_Tr.rp_sum	ln_BJ_Y1_sum	ln_BJ_Y2_sum	ln_BJ_Y3_sum	ln_BJ_OLD_1_sum	ln_BJ_OLD_2_sum	ln_BJ_OLD_3_sum	ln_IMR90_Y1_sum	ln_IMR90_Y2_sum	ln_IMR90_Y3_sum	ln_IMR90_O1_sum	ln_IMR90_O2_sum	ln_IMR90_O3_sum	ln_WI_38_Y1_sum	ln_WI_38_Y2_sum	ln_WI_38_Y3_sum	ln_WI_38_O1_sum	ln_WI_38_O2_sum	ln_WI_38_O3_sum	ln_HFF_PD16_1_sum	ln_HFF_PD16_2_sum	ln_HFF_PD16_3_sum	ln_HFF_PD74_1_sum	ln_HFF_PD74_2_sum	ln_HFF_PD74_3_sum	ln_MRC_5_PD32_1_sum	ln_MRC_5_PD32_2_sum	ln_MRC_5_PD32_3_sum	ln_MRC_5_PD72_1_sum	ln_MRC_5_PD72_2_sum	ln_MRC_5_PD72_3_sum	ln_HFF_PD26_1 _sum	ln_HFF_PD26_2 _sum	ln_HFF_PD26_3 _sum	ln_HFF_PD46_1 _sum	ln_HFF_PD46_2 _sum	ln_HFF_PD46_3 _sum	ln_HFF_PD64_1_sum	ln_HFF_PD64_2_sum	ln_HFF_PD64_3_sum	ln_MRC_5_PD42_1 _sum	ln_MRC_5_PD42_2 _sum	ln_MRC_5_PD42_3 _sum	ln_MRC_5_PD52_1 _sum	ln_MRC_5_PD52_2 _sum	ln_MRC_5_PD52_3 _sum	ln_MRC_5_PD62_1_sum	ln_MRC_5_PD62_2_sum	ln_MRC_5_PD62_3_sum
MYC	ENSG00000136997	6.53806964776	6.69563884454	3.5228688057	3.78837485577	3.4312673763	2.93785240277	2.63171490696	3.41012887853	2.33792930656	3.75258667882	3.53204423542	2.98320705292	2.4425299615	2.48907467133	2.94138567624	2.21465421163	3.76134510293	2.96870399355	3.4318121351	2.32400702971	3.40534903392	3.14055342722	3.77938941324	2.3118333359	3.01267303723	2.31199037815	2.79217959805	3.2954185485	3.75532928837	2.46528214312	3.52487929071	3.38306594908	2.37080939784	3.26401255714	3.35219854972	2.73486074831	3.85034685905	2.6524919013	2.96655413575	3.01562191171	2.4384280571	3.45728265596	2.7148183455	3.52403981954	2.20678887235	2.9772636533	2.26254692346	3.01318988149	2.73426073947	3.44169811199	3.71284009156	3.45663208855	3.67401959121	3.93064846955	3.39551459853	3.63521492953	3.94002720184	3.78985537145	4.04497923268	3.94507085947	3.60983624677	3.90298226078	2.92316158072	2.81000492363	2.79667139276	2.45530618001	2.57261223021	2.59076704049	2.75110969056	2.7278528284	2.70337261155	2.70537997255	2.58248697813	2.28340227358	2.72129542785	2.77695417975	2.73631366638	1.79840401195	1.8916048042	1.79674701074	3.88670519744	3.82646511707	3.89569035081	1.98100146887	2.01756613796	2.05155633819	3.61765194483	3.57878553132	3.64178784658	2.38876278924	2.37024374147	2.30158459266	3.30879112426	3.32086025712	3.27457161593	3.00997338681	2.92221977284	3.20847633756	2.91304605212	2.96931690398	2.83129898107	2.93618642612	2.93439315154	2.83332206109	2.60353450774	2.59956869132	2.53984742519	2.43831125472	2.71588231189	2.49107415324
NOV	ENSG00000136999	4.14380373183	3.73833718095	1.41078186037	0.637244920193	1.47639490572	-0.102795367035	1.38464402958	1.3507027132	1.14246763789	0.385451096991	1.09396263471	1.51666560664	-1.39618986958	-1.21491256577	0.681213270578	-1.87784614023	0.46621856293	0.103229787273	1.30571445269	-1.77978831919	0.982131989545	0.163494360531	0.596294323397	1.32273987852	1.59081563446	1.25615880725	1.37839506155	1.27910197626	0.678624093902	1.39846815555	1.11953421746	0.926726579798	1.35111827583	1.45053282439	1.27217732561	0.0806956357013	0.751996974262	1.03945198644	0.26237860257	0.234356296811	1.09795422464	1.13150290892	1.58906273033	1.38764338493	-1.9599643267	1.61991314961	-2.17047425353	-0.0794210199569	1.42914360913	1.48407961665	2.95334655706	2.47401420862	3.54616315191	3.25732701124	2.72457950305	2.75174805637	4.0821032758	3.83902211254	5.00320777827	4.68213122712	4.26253902205	4.03406363134	3.31017798327	3.33790253129	3.31998732624	3.13853307219	3.03639425527	3.09285898428	1.75785791755	1.64480505627	1.72633166391	1.76644166124	2.74148497719	2.16561923792	1.77325599766	1.67709656091	1.63315443905	2.36462048391	2.35612585992	2.37397508908	2.55100645149	2.58021682959	2.54160199346	3.90620612011	3.85248529271	3.86262265513	2.1435893615	2.10657020907	2.22893855283	2.39698576842	2.4544474423	2.38047163165	2.46293248832	2.45794481592	2.48996137893	2.89857960451	2.85396828938	2.95523605409	2.87543068444	2.98240823954	2.85421062252	2.07007700697	2.06267552358	2.03802929435	1.52751284375	1.63826794356	1.63728657808	2.01553177617	2.07795635396	2.07947456213
UBAP2	ENSG00000137073	6.51245631859	6.54179694914	2.92432000894	2.81134205973	2.90991577606	2.67871516869	2.43511573894	2.7768349624	2.5451841949	2.70097459109	2.69616183732	2.61763217505	2.35769106311	2.328738022	2.76957662575	2.25289205615	2.98757810789	2.67232073505	2.93951816791	2.34111142819	2.65076367067	2.7119186715	2.89115399645	2.51939349984	2.43594524123	2.48466863257	2.3238634619	2.66217392332	2.81001965567	2.48801695035	2.60355710168	2.5584733865	2.46555954283	2.73560826017	2.74711033507	2.58672844751	2.9191878801	2.40883452868	2.6787067958	2.63248944645	2.58823551105	2.65867691171	2.53824446581	2.7150212004	2.37556828232	2.49474299264	2.4201642575	2.64601599821	2.45956571536	2.7924717787	2.51446545203	2.75238601492	2.31845844215	2.72981169288	2.88759011493	2.89203703722	2.19053558919	2.62900699376	1.89611948455	2.38508631451	3.18262669219	2.85186190313	1.44691898294	1.44220199306	1.46556754201	1.30833281965	1.43983512805	1.42069578784	1.57897870495	1.60943791243	1.54115907168	1.57484646766	1.13462272619	1.24415459396	1.57691472073	1.63510565918	1.5973653312	1.28093384546	1.24126858907	1.19996478293	1.60140574074	1.57069708412	1.57069708412	0.845868267578	0.940007258491	0.858661619038	1.48613969609	1.53471436624	1.36097655314	1.29746314741	1.35066718348	1.26129787095	1.37387764553	1.36267187194	1.35392547982	1.0522826378	1.04016365191	0.320551639514	0.989717531969	1.09701541568	1.00309168889	1.43953484221	1.4325010159	1.47566391804	1.47847480842	1.46826445035	1.46469513987	1.20829492658	0.819597399876	1.24331647569
GRHPR	ENSG00000137106	6.51107780381	6.62972607498	3.9736836543	3.73844520416	3.75913331613	3.86887364387	3.83293590805	3.90479311632	3.84625355953	3.66527670848	3.79962345037	3.83825775317	3.53828988883	3.65704683566	4.07928025157	3.38634907235	3.79408128525	3.87277461409	4.00410076487	3.58410978836	3.6879503972	3.98479341445	3.71602509436	3.77125534558	4.03358136486	3.73035300026	3.72132642436	3.82290670984	3.62233068883	3.77316602278	3.74081258192	3.80317889104	3.74905626816	3.75313433807	3.71523575321	3.88839222848	3.77205220019	3.83444816221	3.96327063612	4.03048343791	3.87920339762	4.10992014681	3.74758108202	3.8299753323	3.63689095361	3.84579491178	3.46969990149	3.98655867042	3.85789538994	3.99835834475	2.93332481343	3.3652247212	2.81301063674	2.9866915289	3.70426055615	3.25231060095	3.97480999353	4.08866177909	3.68336427343	3.88382927106	3.83406146396	3.81153946685	2.52572864431	2.44668543697	2.50225528812	2.46725171455	2.50552593699	2.47232786758	2.50307395374	2.52492832414	2.49155119251	2.47905623611	2.09801792725	2.44668543697	2.61373952163	2.59226516811	2.56340971128	2.55800220486	2.51688969564	2.59301339111	2.63116915677	2.71535677628	2.68170622576	2.10657020907	2.15176220326	2.12584791449	2.53686638872	2.52252351336	2.59001713419	2.48740352999	2.51365606307	2.50797192272	2.5458700103	2.50371332214	2.58098183084	2.46137917495	2.41253864161	2.8161773844	2.3053713029	2.30320061652	2.29933500176	2.64357979782	2.59751698563	2.64993646309	2.68210255789	2.55304478142	2.53060218768	2.4311064007	2.7668237718	2.43622450216
HINT2	ENSG00000137133	5.01666012189	4.64384056535	2.63890366105	2.14446557968	2.60995060501	2.2616405895	2.39739115417	2.62230435834	2.41687504945	2.06356583803	2.52886263262	1.96596307279	2.23870863255	2.11460428681	2.42482270813	1.84113547911	2.0207830646	2.17998367135	2.67851024011	2.01973216264	1.98132699416	2.3272596216	1.77226166214	2.46412688366	2.4833017853	2.26213520165	2.3059843778	2.66270867978	2.10603342008	2.62899887037	2.28377809251	2.09902418965	2.41067526273	2.56264277988	2.39163245409	2.31160019961	2.08681351361	2.34301598229	2.33913248665	2.21102672234	2.5720749357	2.36557787847	2.35956496096	2.2390332747	2.38115343756	2.3913417351	2.04634579404	2.42811578022	2.53831346695	2.61847052855	2.6166656393	2.60046499042	2.65253749117	2.67138621673	2.54944517093	2.87186828633	3.0320642028	3.50043921631	2.98163334917	2.98214032003	2.52972066558	3.28128708499	1.43270073393	1.47247205736	1.41342302851	1.11841491596	1.19392246847	1.17248213723	1.14422279992	1.26976054486	1.26129787095	1.30833281965	1.5539252025	1.13462272619	1.19392246847	1.08856195281	1.1878434224	1.51292701205	1.43983512805	1.56653041142	1.3660916538	1.51072193949	1.42069578784	0.96698384619	1.11841491596	0.940007258491	1.21491274436	1.08180517035	1.11841491596	1.23837423104	1.09861228867	1.08180517035	1.27428704714	1.2371228806	1.27802374522	1.05309204024	1.14550027182	2.06590561675	1.16003010516	1.19436047072	1.02327998142	1.12615918943	1.26741313849	1.22551445423	1.33150472533	1.22513916543	1.13228944705	1.23828210941	1.85753287336	1.28705379006
GMPR	ENSG00000137198	3.5674234176	3.19609516514	0.760534830297	-1.76671351147	0.78599519598	1.02547184537	1.21779276154	0.765723721996	0.261562504463	-1.57276832742	0.887228780389	0.922166221307	0.0605814098001	-1.2340478062	0.91153888978	-0.399095954127	-1.46140042104	1.10633385673	0.532471331913	0.095693295052	1.03976076533	0.980228284664	-1.0761980634	0.116923330871	0.759816906632	0.58727570179	1.05739311367	1.03546356499	-1.37615006555	0.506441498777	0.966867584403	0.987634047042	0.308594167972	0.360373251807	1.11951069255	1.02664129131	-1.0588977354	0.555428217435	0.908219665733	0.774836844317	0.913199277033	0.796514719072	0.943919612176	0.876031659401	-0.0977279392126	0.999649627338	-0.0205557935952	0.535167499702	1.1178719459	0.896094912336	1.43983512805	1.79175946923	2.40333499609	1.70292825552	2.25549348546	1.58514521987	1.76985463384	2.20937271127	2.29556047806	0.947789398934	2.04251818758	1.57897870495	1.26976054486	1.1755733298	1.13783300182	1.54968790803	1.58719230349	1.57484646766	1.49065437644	1.4701758451	1.4701758451	1.35325450704	1.97129938306	1.68824909286	1.43508452529	1.48839958406	1.4701758451	2.24070968928	2.21156569461	2.19944433407	1.72097928717	1.81645208182	1.74571553073	1.29746314741	1.28370777234	1.43508452529	1.9358598132	2.00012773496	2.11263450904	2.42303124607	2.30956070673	2.2945529213	1.77885300887	1.85020699489	1.81519266225	1.73171343074	1.85315948055	2.27888063988	1.61617777246	1.75455435749	1.75719587604	1.90920964223	2.00109318311	2.03037277449	1.79896840596	1.69019016949	1.74661100123	1.99589640388	2.31607931703	1.96736774116
TFAP2A	ENSG00000137203	2.11869602386	3.81914934064	-1.86379888971	0.590273674949	-1.69725992577	0.170003774725	-0.813477236471	-2.1128441364	-0.99651760531	0.322873292491	-2.78165000702	-0.444127473106	0.799397003815	0.849646045216	0.409285236897	0.642729858034	0.593305893509	0.16748417714	-2.3662992338	0.621242528424	-2.0074298055	0.389773486656	0.373772027927	-1.01825864258	-1.06014399771	-1.49956414737	-0.925086720163	-1.68895361357	0.53997008571	-1.11039472114	-1.92185264545	-1.43953160806	-1.12050042768	-1.55311371054	-2.29805366657	0.386284600284	0.674900859069	-0.782694600011	0.501276192655	0.17068320195	-1.49672457163	-1.99689533098	-0.728405293357	-2.30037064291	0.59010210007	-0.639058667396	0.570424419697	0.295656970924	-0.487313656796	-1.72069160204	3.40916555131	2.84141491317	2.78870810412	2.73501664933	2.27624111765	2.6518325211	3.15401725252	3.17971910967	3.01455402779	2.27829240043	2.53210825127	2.89480635496	1.79342474855	1.86408013081	1.85785927093	1.90657514366	1.96711235671	1.97269117173	0.15700374881	0.113328685307	0.0953101798043	0.148420005118	-0.73396917508	-0.478035800943	-0.843970070295	-0.941608539858	-0.967584026262	-3.21887582487	-2.65926003693	-3.50655789732	2.28949985345	2.29253475714	2.27212588551	2.03601198375	1.93296963778	1.95727390771	-0.843970070295	-1.10866262452	-1.20397280433	-3.91202300543	-3.50655789732	-3.91202300543	2.14927702252	2.1156356344	2.12076796487	1.92721499999	1.94703466783	1.89907563426	2.10981877736	2.00019667792	2.07008193565	-0.937944310074	-0.761868678158	-0.908650865118	-1.48637734747	-1.64521508578	-1.37396883348	-3.12150726498	-2.72549416623	-2.53171505215
LRRC1	ENSG00000137269	4.7245139306	4.65902118759	0.812299711583	-0.205594176305	0.658895740856	1.25084909858	1.31542809689	0.563254464898	1.39555523474	-0.117009507919	0.390885480591	1.40120256975	-0.465772968414	-0.417368945986	1.10438236933	-0.0275606858379	-0.0511039756074	1.12947424344	0.542421662766	0.0733502041845	0.457359702126	1.10557320144	-0.329586765803	1.18919594899	1.09716081017	1.16936596445	1.05786470057	0.427529199788	-0.43121686981	1.13079157072	0.699186178658	0.355367581176	1.0368043802	0.491395603193	0.479827629034	1.0836832297	-0.224827132468	1.12614884857	1.24855907825	0.880668946873	0.917803101217	0.391521197863	1.34551790558	0.179017664141	-0.11325669366	1.35679615818	-0.068874370866	1.04646471037	1.06955336863	0.413490788422	1.63510565918	1.54543258246	1.42791603581	0.985816794523	1.26694760349	1.16938135956	1.43270073393	2.01356879753	2.09801792725	1.31372366829	1.42069578784	1.64287268852	0.198850858745	0.00995033085317	0.182321556794	0.357674444272	0.385262400791	0.457424847039	0.93609335917	0.93216408103	0.996948634892	1.08180517035	1.68454538492	1.20896034584	0.751416088684	0.667829372576	0.774727167552	1.10525683139	1.10525683139	1.20597080699	0.553885113226	0.553885113226	0.559615787935	0.357674444272	0.357674444272	0.23901690047	1.31103187662	1.33762918914	1.3787660947	1.00063188031	1.02961941718	1.02961941718	0.513797070442	0.504937328532	0.692048044231	0.371255346872	0.398901376542	0.537868192265	0.291204926907	0.236671948494	0.21289303381	0.881894081381	0.893437159013	0.945797211193	1.02667570299	1.13382252541	1.04879989825	1.1961411856	1.39140846104	1.24314037953
HMGA1	ENSG00000137309	1.678999265	0.388974981948	5.90913283853	3.16715199754	5.90250804775	5.81430467628	6.17368726617	5.84343590134	5.4525004245	3.04432214819	6.18985244773	6.06206436892	1.72030841527	1.90805823358	5.99092980162	1.59406366451	3.58713695683	5.91092583529	6.04500198315	1.85658542495	6.19699227032	5.93009413502	3.25689358518	5.46600316324	6.16542393931	5.28158943904	5.8375558712	6.22560924891	3.10434687472	5.37563285796	6.25047628059	6.17911246032	5.36174799438	5.75170735653	6.24484042434	5.89253747038	3.36473934306	6.15143520598	6.00060417971	6.02010245249	5.64905275257	6.52484751476	6.0699553806	6.23328477127	1.88594731669	6.14014592817	1.84704729106	5.91267452577	6.05525947113	5.94349855267	6.78902804771	6.34693376445	6.92885118728	7.03154689359	6.33018425627	6.89654265177	5.47037812763	5.58413520239	5.76825849384	5.59456266966	4.86081964886	6.25900768572	5.10284977808	5.12604514561	5.11108376539	4.68148286884	4.73048037695	4.70256909198	5.64678875314	5.57712265669	5.48608241396	5.53729489616	5.35752922618	5.13060852212	6.02221196306	6.04339263997	6.02979544141	5.09061646141	4.99890003788	5.08363789365	5.67260135717	5.70321564737	5.64130405228	4.16464768606	4.26084721282	4.2691378526	5.81063188137	5.74297113601	5.801362803	5.93113050807	5.85827595286	5.74399628427	5.03664484207	4.977163721	5.0342811802	4.47016742961	4.41840032836	4.67209125785	4.23264036411	4.3600847434	4.3292310316	5.82738774063	5.82078716037	5.79876554642	5.72830821446	5.61173581388	5.62134914893	5.1798898567	5.5105853705	5.30012399212
TRIM26	ENSG00000234127	4.92034287548	5.56326658173	2.44971983954	2.68208578993	2.28020314674	2.6127198274	2.65897418214	2.37252484978	2.44766737515	2.54771253908	2.26783589997	2.76072863162	2.52410948826	2.59409981667	2.79059266145	2.50798620336	2.84024123602	2.68050975719	2.40937994724	2.57900140219	2.29351014154	2.70871689487	2.73482067721	2.49675239045	2.82898161355	2.50776903786	2.49615615342	2.32007592491	2.4971179926	2.52701829341	2.45229070561	2.29416862594	2.35436353734	2.1875069663	2.35639164965	2.59089975512	2.60860314739	2.64530505603	2.68224355491	2.73550195143	2.53096222445	2.52465331177	2.68261602615	2.4227712046	2.59524979926	2.70866868621	2.55560555985	2.57852432266	2.63993184523	2.40045523456	5.16226852208	5.04265062353	5.15813533595	5.10230248262	4.81834420626	4.92609359222	5.71201515958	4.98305852633	5.5924784051	5.30270771485	4.89425127935	5.23046669964	2.29152414563	2.29253475714	2.28848616861	2.34180580615	2.36555989216	2.35137525716	2.25967759198	2.20497226413	2.183801557	2.22678337958	2.20607419261	2.23857976302	2.36649841874	2.34468626901	2.27624111765	2.40333499609	2.36462048391	2.44408465527	2.40514168132	2.50959926238	2.47653840012	2.1447610078	2.22893855283	2.26902830947	2.17247640765	2.150598736	2.18267479632	2.43798973	2.42391737816	2.40333499609	2.33963661091	2.29199560627	2.33471345613	2.39160684383	2.42971177606	1.69648560168	2.32782945676	2.31716279903	2.32281048777	2.2715258383	2.19191361634	2.27222821728	2.33739877192	2.18670143062	2.27433111108	2.28626544124	1.99914828848	2.19073150612
TAF8	ENSG00000137413	5.33186247401	5.16081973576	1.76814664265	1.13599604039	1.50881162685	1.26606829131	1.59064427574	1.75495840055	1.47677359742	1.18164941623	1.88996527838	1.79544465206	1.16844982589	1.11024715907	1.37713245569	1.07983614336	1.22773503052	1.13141067646	1.65868888667	1.11999998598	1.77722236311	1.52724291821	1.12231447171	1.53082295808	1.69835096146	1.5113199312	1.70752799311	1.91914070297	1.16988454237	1.56730119602	1.70502958495	1.86838914814	1.57988690068	1.81151705219	1.90355798958	1.52645734504	1.22477260806	1.73537117155	1.27067247272	1.41797868826	1.53319193911	1.76731816996	1.7879496138	1.73366731308	1.0583425787	1.90250507543	1.02688088331	1.38017549652	1.81308802922	1.79994340917	1.76130026174	1.58719230349	1.68268837417	1.57277392806	1.34286480319	1.68454538492	2.20055236743	1.90657514366	2.16676536985	2.00283043931	0.974559639998	2.25129179861	0.246860077932	0.246860077932	0.31481073984	0.371563556432	0.385262400791	0.322083499169	0.463734016232	0.530628251062	0.418710334858	0.444685821261	0.756121979721	0.636576829072	0.30010459245	0.254642218374	0.37843643572	0.530628251062	0.438254930931	0.530628251062	0.542324290825	0.512823626429	0.631271776842	0.530628251062	0.631271776842	0.56531380905	0.405465108108	0.494696241836	0.392042087776	0.570979546586	0.553885113226	0.488580014819	0.489446082005	0.534979360652	0.589173248706	0.359792090685	0.377265819309	0.331794632957	0.482359192682	0.402398960946	0.398875984098	0.354766925028	0.248760716667	0.527543373599	0.432199060786	0.414416425923	0.344577886899	0.42081972826	0.402324756361	0.412055767918
ARRB1	ENSG00000137486	0.899653629731	0.93159382679	0.761614568539	0.355898798677	0.786272945247	-0.262528225079	0.13690102686	0.788275203259	-0.109374931335	0.150384898673	1.10330610671	0.523057908542	-0.0885466976973	-0.0802885580213	0.0240778091008	-0.325486931775	0.302814291859	-0.296076564903	0.77310942298	-0.203331559156	0.929196222611	-0.0781256569855	0.545294665489	0.0029939603395	0.274766164066	-0.0623751364771	0.287221119519	1.01283282346	0.286528228127	0.255287099302	0.823105963447	1.01680552015	0.0586552046835	0.863166933464	1.07457419351	-0.653400866913	0.246742044077	-0.0231485831414	-0.194086163445	0.116217336066	0.0866469494414	1.04973159235	0.59360146358	1.06471001154	-0.0394114049388	0.312859242121	-0.157299841893	-0.448874408983	0.592349708278	0.786938820557	2.07065303565	1.69377906087	2.72261035243	2.28645571106	1.40118297361	2.71734024801	2.4570214463	2.38692624143	3.16420842353	2.75429745227	1.45628673294	3.2272407412	0.246860077932	-0.198450938724	-0.174353387145	0.76546784214	0.727548607277	0.631271776842	0.542324290825	0.56531380905	0.582215619853	0.398776119957	0.741937344729	1.31372366829	0.371563556432	0.357674444272	0.215111379617	1.12492959699	1.13783300182	1.11514159062	-0.0202027073175	0.262364264467	0.173953307123	1.0188473202	1.21194097398	1.23256026118	0.732367893713	0.779324876801	0.79299251553	1.19088756478	1.3787660947	1.26694760349	0.592031051403	0.485863970197	0.467879034517	0.715188683526	0.694054218077	0.368041533108	0.809716647695	0.589815452187	0.690170663124	0.520263814785	0.49920120181	0.603866103932	0.485189971428	0.598453020976	0.657059553403	0.875497508607	0.583230933298	0.641291498588
NUMA1	ENSG00000137497	7.53265171948	7.45071193386	2.58833440903	2.11487674517	2.51756064727	2.62167473708	2.94186589043	2.58045121916	2.68155962931	1.93655489051	2.91766485038	3.02040041951	2.4799891062	2.49637606142	2.80210446333	2.45963969767	2.27220855279	2.66974692561	2.73563080463	2.48149945174	2.91686928549	2.62633306939	2.22337546861	2.73614059593	3.07828617267	2.61827635622	3.00217373909	2.92950090062	2.12126580579	2.72181771906	2.91209157049	2.888303974	2.77655223829	2.50816582727	3.00211933235	2.69684242785	2.1504229257	2.96453436118	2.57792139085	2.73139453692	2.9126608774	3.11939761144	2.94474938897	2.9727432079	2.46421395978	2.96412251086	2.46257071444	2.68976282249	3.05038247872	2.57555791419	4.11594296177	3.66381802352	3.96821428508	3.66150825732	2.91993056014	3.63837532194	4.70093480797	4.07550147442	4.88333208506	4.48559805085	3.39919537899	4.16293735369	2.35232718489	2.29556047806	2.33891702224	2.35707327828	2.36837283353	2.39698576842	2.15871472257	2.23430625224	2.18605127674	2.17702187002	2.24070968928	2.13888900032	2.02683159141	2.05668455456	2.02551319965	2.00552585873	2.02814824729	1.94876321804	2.57337529778	2.62394369181	2.59076704049	2.25863320546	2.40423874672	2.34851402488	2.31550131826	2.27418561847	2.20386912005	2.28949985345	2.25023861262	2.23751309625	2.56914236604	2.5373478867	2.46823750161	2.41743455526	2.39131772078	1.20081106329	2.46368022733	2.34039586457	2.33978754583	2.23754841238	2.19396089398	2.19123340304	2.163245912	2.178318897	2.19392660433	2.10903237399	1.85039939405	2.07927678723
GGH	ENSG00000137563	6.16147733597	6.22255331686	2.69025284235	2.75624800157	2.68518190509	3.16997952368	2.67301354675	2.71825641181	3.36784824163	3.07824511248	2.32096767679	2.32887644532	2.01311409962	2.19030141817	2.6791492411	1.969200596	2.78510898724	3.00450533732	2.64322802694	1.86740705796	2.49127183147	2.99945234898	2.74025654189	3.3622243238	1.76186749983	3.48876439003	2.52263067713	2.50842317455	2.88750261971	3.43156496516	2.46741515048	2.48109217814	3.35558976291	2.8898632046	2.24827601939	3.08928509955	2.75808415702	2.79819075178	3.19722459217	2.7867929546	3.21367323082	1.73267321846	2.42384789105	2.29142141713	2.14248682306	2.41161472419	1.7666529158	3.16022808288	2.35010646609	2.57384893454	3.27336401015	2.74084002393	3.04785022782	3.43269604872	2.80093319525	3.33113250721	3.89446984618	3.75138465947	3.94681083091	3.68587494509	4.15669318729	3.91800507711	2.73890266458	2.73241755755	2.74148497719	2.50715725872	2.57489968831	2.5945081597	2.81480973767	2.754933787	2.88424189752	2.89203703722	0.444685821261	0.883767540169	3.09013294898	3.0828269804	3.12544388008	1.85473426839	1.86562931779	1.89311196349	2.53844741672	2.55178617863	2.50715725872	2.6188546223	2.16791018967	2.17475172148	2.69934576047	2.60194867022	2.79483933117	1.08180517035	1.39624469197	1.44691898294	1.48635334363	1.5324577917	1.71106835794	1.13193337196	1.17256424191	1.94414511659	1.49315419209	1.48703696469	1.44652259591	2.74888401251	2.74109198057	2.80262754093	2.81781992032	2.74108555056	2.71890220322	2.40761981129	2.75974015048	2.4959747674
DCUN1D5	ENSG00000137692	5.8087120204	5.90465834802	1.40770455728	1.52953343555	1.35109996991	1.08157083225	1.07891907407	1.37851878671	1.01792613967	1.60349051138	1.18627394588	1.01507918131	0.865735209177	1.02860708544	1.28278034647	0.886357501719	1.42585096408	1.05707232795	1.35240892747	0.809448626794	1.25749467039	1.03330546911	1.48513527277	1.01512815143	0.854146297465	1.02767137234	1.03688099818	1.24213541035	1.51110131957	0.977420592699	1.14679192139	1.14601188304	0.984568134304	1.46894709159	1.12666325306	1.09516279819	1.52042676557	1.05552597642	1.16368167526	1.12706427527	0.954791372033	1.00961745476	0.976447516406	1.17774705345	0.891518896607	0.940726187647	0.89526357367	1.02490247166	1.02060119793	1.39666116513	3.61280801716	3.29212628661	3.35375630706	3.93847017544	3.76838355523	3.69411572091	3.83059600673	3.66202199994	3.34955314851	3.92927335883	3.96972571556	3.85629885666	3.01504458459	2.96010509591	2.89148225218	2.90908446683	2.8903717579	2.92316158072	3.31781577272	3.20030443928	3.25462899457	3.30284925864	2.69665215615	2.75110969056	3.31636544615	3.35445511911	3.34568467173	2.92262380173	2.88088243188	3.01357219168	3.17805383035	3.23159459728	3.26994909505	2.73501664933	2.67621547758	2.62103882411	3.09149689554	3.08053287525	3.11440380327	2.58399755243	2.62972823433	2.69192081917	2.86664682022	2.86825229584	2.93807920704	2.84250072078	2.78203757094	3.44309937038	2.75602261894	2.80377676512	2.75291074075	3.0400590808	3.1068018796	3.16896013651	3.1185436636	3.02907857667	3.06140402797	2.82994409175	3.27744986757	2.95281972243
