"","V1","V2"
"17894","NFKB2","SYT1"
"17895","NFKB2","TAX1BP2"
"17896","NFKB2","TRIM2"
"17897","NFKB2","TRIM3"
"17898","COPS5","NFKBIA"
"17899","DCTN2","NFKBIA"
"17900","DNCL1","NFKBIA"
"17901","ELKS","NFKBIA"
"17902","NFKBIA","FLJ21908"
"17903","FXR1","NFKBIA"
"17904","FXR2","NFKBIA"
"17905","NFKBIA","MURR1"
"17906","NFKBIA","NFKBIB"
"17907","NFKBIA","NFKBIE"
"17908","NFKBIA","PSP1"
"17909","NFKBIA","PTGS2"
"17910","NFKBIA","RAD1"
"17911","NFKBIA","RELA"
"17912","NFKBIA","RELB"
"17913","NFKBIA","SFPQ"
"17914","NFKBIA","SYT1"
"17915","NFKBIA","TAX1BP2"
"17916","NFKBIA","TRIM2"
"17917","NFKBIA","TRIM3"
"17918","COPS5","NFKBIB"
"17919","NFKBIB","NFKBIE"
"17920","NFKBIB","PSP1"
"17921","NFKBIB","RAD1"
"17922","NFKBIB","REL"
"17923","NFKBIB","SFPQ"
"17924","NFKBIB","SYT1"
"17925","NFKBIB","TAX1BP2"
"17926","NFKBIB","TRIM2"
"17927","NFKBIB","TRIM3"
"17928","COPS5","NFKBIE"
"17929","NFKBIE","PSP1"
"17930","NFKBIE","RAD1"
"17931","NFKBIE","SFPQ"
"17932","NFKBIE","TAX1BP2"
"17933","NFKBIE","TRIM2"
"17934","NFKBIE","TRIM3"
"17935","NFRKB","LLID-81894"
"17936","NFRKB","SCP"
"17937","AGPAT1","NFS1"
"17938","AGPAT2","NFS1"
"17939","NFS1","AGPAT3"
"17940","EIF2AK4","NFS1"
"17941","NFS1","FLJ10140"
"17942","HARSL","NFS1"
"17943","NFS1","HIRIP5"
"17944","NFS1","LOC283458"
"17945","NFS1","LPAAT-delta"
"17946","NFS1","NIFU"
"17947","NFX1","NUP214"
"17948","CBF2","NFYA"
"17949","NFYA","NFYC"
"17950","LOC84643","NFYB"
"17951","NFYB","NFYC"
"17952","NFYB","POLE4"
"17953","NFYC","CACNG2"
"17954","NFYC","CACNG3"
"17955","NFYC","CACNG4"
"17956","NFYC","CACNG5"
"17957","NFYC","CACNG7"
"17958","NFYC","CACNG8"
"17959","CBF2","NFYC"
"17960","NFYC","SF4"
"17961","NGFB","NGFR"
"17962","NGFB","NRAS"
"17963","NGFB","NTRK1"
"17964","NGFB","TSHB"
"17965","NGFR","NTRK1"
"17966","NGFR","NTRK2"
"17967","NGFR","RTN4R"
"17968","NGFR","SHC1"
"17969","NGFR","SORT1"
"17970","NGFR","TNFRSF1B"
"17971","NGFR","TRADD"
"17972","NGFR","TRAF2"
"17973","NGFR","TRAF4"
"17974","NGFR","TRAF6"
"17975","NGFR","YWHAZ"
"17976","NHLH1","NHLH2"
"17977","NHLH1","TAL1"
"17978","C20orf14","NHP2L1"
"17979","CD2BP2","NHP2L1"
"17980","CGI-110","NHP2L1"
"17981","CPSF1","NHP2L1"
"17982","CPSF2","NHP2L1"
"17983","CPSF3","NHP2L1"
"17984","DDX38","NHP2L1"
"17985","HEAB","NHP2L1"
"17986","HNRPA0","NHP2L1"
"17987","HNRPR","NHP2L1"
"17988","LSM2","NHP2L1"
"17989","NCBP2","NHP2L1"
"17990","NHP2L1","NSEP1"
"17991","NHP2L1","NUFIP1"
"17992","NHP2L1","PAPOLA"
"17993","NHP2L1","PCBP1"
"17994","NHP2L1","PCBP2"
"17995","NHP2L1","PCF11"
"17996","NHP2L1","PRP17"
"17997","NHP2L1","PRPF4"
"17998","NHP2L1","PTBP1"
"17999","NHP2L1","RBM5"
"18000","NHP2L1","RBMX"
"18001","NHP2L1","SF3A1"
"18002","NHP2L1","SF3A2"
"18003","NHP2L1","SF3A3"
"18004","NHP2L1","SF3B1"
"18005","NHP2L1","SF3b10"
"18006","NHP2L1","SF3B2"
"18007","NHP2L1","SF3B3"
"18008","NHP2L1","SF3B4"
"18009","NHP2L1","SFRS1"
"18010","NHP2L1","SFRS11"
"18011","NHP2L1","SFRS2"
"18012","NHP2L1","SFRS3"
"18013","NHP2L1","SFRS4"
"18014","NHP2L1","SFRS5"
"18015","NHP2L1","SFRS6"
"18016","NHP2L1","SFRS7"
"18017","NHP2L1","SFRS9"
"18018","NHP2L1","SMC1L1"
"18019","NHP2L1","SNRP70"
"18020","NHP2L1","SNRPA"
"18021","NHP2L1","SNRPA1"
"18022","NHP2L1","SNRPB"
"18023","NHP2L1","SNRPB2"
"18024","NHP2L1","SNRPD1"
"18025","NHP2L1","SNRPD2"
"18026","NHP2L1","SNRPD3"
"18027","NHP2L1","SNRPE"
"18028","NHP2L1","SNRPF"
"18029","NHP2L1","SNRPG"
"18030","NHP2L1","U2AF1"
"18031","NHP2L1","U2AF65"
"18032","NHP2L1","U5-116KD"
"18033","NHP2L1","U5-200KD"
"18034","NICE-4","MGC3329"
"18035","NID","PRELP"
"18036","NID","PTPRF"
"18037","NIF3L1","ALS2CR3"
"18038","EIF2AK4","NIFU"
"18039","NIFU","HIRIP5"
"18040","NIFU","LOC283458"
"18041","NIFU","STARD13"
"18042","NINJ1","NOR1"
"18043","NKD1","NKD2"
"18044","NKTR","NOLC1"
"18045","NKX2-5","SRF"
"18046","NKX2-5","TBX5"
"18047","NKX6-1","RNP24"
"18048","NLK","FN5"
"18049","NLK","LOC285273"
"18050","NMB","NMBR"
"18051","C15orf15","NME1"
"18052","EIF2AK4","NME1"
"18053","HARSL","NME1"
"18054","IF2","NME1"
"18055","KPNA6","NME1"
"18056","KYNU","NME1"
"18057","NME1","LOC283458"
"18058","NFS1","NME1"
"18059","NIFU","NME1"
"18060","NME1","NME2"
"18061","NME1","NME5"
"18062","NME1","RB1"
"18063","NME1","RLN2"
"18064","NME1","RPL24"
"18065","NME1","S100A4"
"18066","NME1","STK15"
"18067","NME1","UBE2V1"
"18068","NME1","UBE2V2"
"18069","C15orf15","NME2"
"18070","EIF2AK4","NME2"
"18071","HARSL","NME2"
"18072","IF2","NME2"
"18073","KPNA6","NME2"
"18074","KYNU","NME2"
"18075","NME2","LOC283458"
"18076","NFS1","NME2"
"18077","NIFU","NME2"
"18078","NME2","RLN2"
"18079","NME2","RPL24"
"18080","NME2","UBE2V1"
"18081","NME2","UBE2V2"
"18082","NME2","VIM"
"18083","C15orf15","NME3"
"18084","EIF2AK4","NME3"
"18085","HARSL","NME3"
"18086","IF2","NME3"
"18087","KPNA6","NME3"
"18088","KYNU","NME3"
"18089","NFS1","NME3"
"18090","NIFU","NME3"
"18091","NME3","RPL24"
"18092","NME4","LOC283458"
"18093","NME5","LOC283458"
"18094","NMP200","bA395L14.12"
"18095","CRNKL1","NMP200"
"18096","NMP200","FLJ13154"
"18097","HCNP","NMP200"
"18098","NMP200","KIAA1604"
"18099","NMP200","LOC92345"
"18100","NMP200","PRP17"
"18101","NMU2R","CRR9"
"18102","NOC4","LOC84661"
"18103","NODAL","TGIF"
"18104","FLJ10377","NOH61"
"18105","NOH61","WDR12"
"18106","AD24","NOL1"
"18107","BCAA","NOL1"
"18108","BOP1","NOL1"
"18109","CBF2","NOL1"
"18110","CRFG","NOL1"
"18111","D21S2056E","NOL1"
"18112","DDX18","NOL1"
"18113","NOL1","DDX24"
"18114","EBNA1BP2","NOL1"
"18115","FLJ10377","NOL1"
"18116","FLJ10439","NOL1"
"18117","FLJ10613","NOL1"
"18118","FLJ10774","NOL1"
"18119","HSPC031","NOL1"
"18120","KIAA0020","NOL1"
"18121","NOL1","KIAA1595"
"18122","MGC2835","NOL1"
"18123","NOL1","MKI67IP"
"18124","MtFMT","NOL1"
"18125","NOH61","NOL1"
"18126","NOL1","NOL5A"
"18127","NOL1","NOL6"
"18128","NOL1","NS"
"18129","NOL1","PES1"
"18130","NOL1","POLR2F"
"18131","NOL1","RPE"
"18132","NOL1","WDR12"
"18133","BCAA","NOL5A"
"18134","CIRH1A","NOL5A"
"18135","DKFZP564M182","NOL5A"
"18136","DRIM","NOL5A"
"18137","FLJ10359","NOL5A"
"18138","FLJ10377","NOL5A"
"18139","FLJ10613","NOL5A"
"18140","FLJ10774","NOL5A"
"18141","FLJ12519","NOL5A"
"18142","FLJ12787","NOL5A"
"18143","FLJ14075","NOL5A"
"18144","HRB2","NOL5A"
"18145","KIAA0690","NOL5A"
"18146","LCMR1","NOL5A"
"18147","LLID-51602","NOL5A"
"18148","NOL5A","NOL6"
"18149","NOL5A","NS"
"18150","NOL5A","PES1"
"18151","NOL5A","TA-WDRP"
"18152","NOL5A","WDR3"
"18153","CIRH1A","NOL6"
"18154","FLJ12519","NOL6"
"18155","FLJ12787","NOL6"
"18156","FLJ14075","NOL6"
"18157","NOL6","TA-WDRP"
"18158","FLJ11806","NOLA1"
"18159","NOLA2","LOC92345"
"18160","LCMR1","NOLC1"
"18161","NOLC1","LYAR"
"18162","FLJ10193","NONO"
"18163","LCMR1","NONO"
"18164","MGC5309","NONO"
"18165","NONO","PCNA"
"18166","NONO","SFPQ"
"18167","NONO","U2AF65"
"18168","DNCL1","NOS1"
"18169","NOS1","SNTA1"
"18170","GRAP2","NOS2A"
"18171","NOS2B","NOS2C"
"18172","NOTCH1","FBXW7"
"18173","NOTCH1","MAML1"
"18174","NOTCH1","NOTCH2"
"18175","NOTCH1","NOTCH3"
"18176","NOTCH1","NOV"
"18177","NOTCH1","NUMB"
"18178","NOTCH1","PBX3"
"18179","NOTCH1","PSEN1"
"18180","NOTCH1","YY1"
"18181","NOTCH3","SNW1"
"18182","NOTCH4","FBXW7"
"18183","NOTCH4","VARS1"
"18184","NOV","NUP50"
"18185","NOV","WT1"
"18186","NOVA1","FLJ10233"
"18187","NOVA1","HEC"
"18188","NOVA1","NOVA2"
"18189","EIF2S2","NP"
"18190","FLJ10983","NP"
"18191","NP","FLJ32029"
"18192","KPNA6","NP"
"18193","NP","PGM3"
"18194","NPAS1","NPAS2"
"18195","BCAR1","NPHP1"
"18196","NPHP1","NPHP4"
"18197","AIT","NPHS1"
"18198","NPHS1","CD2AP"
"18199","NPHS1","KIRREL"
"18200","NPHS1","NPHS2"
"18201","NPHS1","SLC5A5"
"18202","NPHS1","SLC5A6"
"18203","NPHS1","SRC"
"18204","NPHS1","YES1"
"18205","NPHS2","CD2AP"
"18206","NPHS2","KIRREL"
"18207","FLJ10193","NPM1"
"18208","HAND2","NPM1"
"18209","LCMR1","NPM1"
"18210","MGC5309","NPM1"
"18211","NPM1","NPM3"
"18212","NPPA","NPPC"
"18213","NPPB","NPPC"
"18214","NPR1","NPR2"
"18215","NPR1","NPR3"
"18216","NPTX1","NPTX2"
"18217","NPY","GHRL"
"18218","NPY","NPY1R"
"18219","NPY","NPY2R"
"18220","NPY","NPY6R"
"18221","NPY","PPY"
"18222","NPY","ZNF104"
"18223","NPY5R","PPYR1"
"18224","NPY5R","NPY6R"
"18225","NPY6R","PPYR1"
"18226","NFE2L2","NQO1"
"18227","NQO1","TCF19"
"18228","NR0B1","NR5A1"
"18229","NR0B1","SOX9"
"18230","NR0B1","SRY"
"18231","NR1D1","NR1D2"
"18232","NR1H2","SERPINB12"
"18233","NR1H2","SERPINB7"
"18234","NR1H2","XPA"
"18235","NR1H2","XPC"
"18236","NR1H3","SERPINB12"
"18237","NR1H4","PPARGC1"
"18238","NR1I2","NR1I3"
"18239","NR2C1","NRIP1"
"18240","NR2F1","BCL11A"
"18241","NR2F1","BCL11B"
"18242","NR2F2","BCL11A"
"18243","NR2F2","BCL11B"
"18244","NCOA1","NR2F6"
"18245","NR2F2","NR2F6"
"18246","NR2F6","NR3C1"
"18247","DAP3","NR3C1"
"18248","HOXB1","NR3C1"
"18249","IL1RN","NR3C1"
"18250","JUN","NR3C1"
"18251","MADH3","NR3C1"
"18252","NCL","NR3C1"
"18253","NCOA1","NR3C1"
"18254","NR3C1","NCOA6"
"18255","NFKB1","NR3C1"
"18256","NR3C1","POU1F1"
"18257","NR3C1","POU2F1"
"18258","NR3C1","PPARGC1"
"18259","NR3C1","PPP5C"
"18260","NR3C1","RAF1"
"18261","NR3C1","RBBP2"
"18262","NR3C1","RELA"
"18263","NR3C1","RNF14"
"18264","NR3C1","SMARCA2"
"18265","NR3C1","SMARCC1"
"18266","NR3C1","SMARCC2"
"18267","NR3C1","SMARCD1"
"18268","NR3C1","SMARCE1"
"18269","NR3C1","STAT3"
"18270","NR3C1","STAT5A"
"18271","NR3C1","STAT5B"
"18272","NR3C1","TEBP"
"18273","NR3C1","TGFB1I1"
"18274","NR3C1","TP53"
"18275","NR3C1","TXN"
"18276","NR3C1","UBL1"
"18277","NR3C1","YWHAH"
"18278","NR4A1","CGI-90"
"18279","FLJ10620","NR4A1"
"18280","LOC51295","NR4A1"
"18281","MAP2K3","NR4A1"
"18282","MAP2K6","NR4A1"
"18283","MAP3K7","NR4A1"
"18284","NR4A1","MAP3K7IP1"
"18285","NR4A1","MGC26605"
"18286","NR4A1","PSMA3"
"18287","NR4A1","PSMA7"
"18288","NR4A1","PSMC1"
"18289","NR4A1","PSMC5"
"18290","NR4A1","PSMD2"
"18291","NR4A1","PSMD8"
"18292","NR4A1","RIC-8"
"18293","NR4A1","THOC2"
"18294","NR4A1","TXNRD2"
"18295","NR4A2","CGI-90"
"18296","FLJ10620","NR4A2"
"18297","LOC51295","NR4A2"
"18298","MAP2K3","NR4A2"
"18299","MAP2K6","NR4A2"
"18300","MAP3K7","NR4A2"
"18301","NR4A2","MAP3K7IP1"
"18302","NR4A2","MGC26605"
"18303","NR4A2","PSMA3"
"18304","NR4A2","PSMA7"
"18305","NR4A2","PSMC1"
"18306","NR4A2","PSMC5"
"18307","NR4A2","PSMD2"
"18308","NR4A2","PSMD8"
"18309","NR4A2","RIC-8"
"18310","NR4A2","THOC2"
"18311","NR4A3","CGI-90"
"18312","FLJ10620","NR4A3"
"18313","LOC51295","NR4A3"
"18314","NR4A3","MAP3K7IP1"
"18315","NR4A3","MGC26605"
"18316","NR4A3","RIC-8"
"18317","NR4A3","THOC2"
"18318","NR5A1","AP1GBP1"
"18319","JUN","NR5A1"
"18320","NCOA1","NR5A1"
"18321","NR5A1","SOX9"
"18322","NR5A1","SSB1"
"18323","NR5A1","SSB4"
"18324","NR5A1","STAR"
"18325","NR5A2","SSB1"
"18326","NR5A2","SSB4"
"18327","C14orf4","NR6A1"
"18328","KIFC3","NR6A1"
"18329","NR6A1","LOC199907"
"18330","NCOR1","NR6A1"
"18331","NR6A1","UBE2V1"
"18332","NR6A1","UBE2V2"
"18333","NRAS","KIAA0316"
"18334","NRAS","PTEN"
"18335","NRAS","RAB2L"
"18336","NRAS","RAF1"
"18337","NRAS","RALGDS"
"18338","NRAS","RGL"
"18339","NRAS","SHOC2"
"18340","ARPC3","NRD1"
"18341","NRD1","ARPC3B"
"18342","NRF1","BACH2"
"18343","NRF1","MAFF"
"18344","MAFK","NRF1"
"18345","NRF1","NFE2L3"
"18346","NRF1","SDHD"
"18347","NRF1","SP1"
"18348","NRF1","TFAM"
"18349","NRG1","NRG2"
"18350","NRP1","HNRPA3"
"18351","NRP1","SEMA3A"
"18352","NRTN","RET"
"18353","NRXN1","KIAA0440"
"18354","AD24","NS"
"18355","BCAA","NS"
"18356","C1orf33","NS"
"18357","DRIM","NS"
"18358","FLJ10377","NS"
"18359","FLJ10439","NS"
"18360","FLJ10458","NS"
"18361","FLJ10498","NS"
"18362","FLJ10774","NS"
"18363","FTSJ3","NS"
"18364","HSPC031","NS"
"18365","HUMAUANTIG","NS"
"18366","NS","KIAA1595"
"18367","LOC51042","NS"
"18368","MGC2835","NS"
"18369","NS","MKI67IP"
"18370","NOL6","NS"
"18371","NS","WDR12"
"18372","ABCB1","NSEP1"
"18373","C20orf14","NSEP1"
"18374","CD2BP2","NSEP1"
"18375","NSEP1","CSAD"
"18376","NSEP1","CSDA"
"18377","NSEP1","CTCF"
"18378","DDX38","NSEP1"
"18379","DNAJC8","NSEP1"
"18380","HNRPA0","NSEP1"
"18381","HNRPR","NSEP1"
"18382","LSM2","NSEP1"
"18383","NCBP2","NSEP1"
"18384","NSEP1","PCBP1"
"18385","NSEP1","PCBP2"
"18386","NSEP1","PRP17"
"18387","NSEP1","PRPF4"
"18388","NSEP1","PTBP1"
"18389","NSEP1","PURA"
"18390","NSEP1","RBM5"
"18391","NSEP1","RBMX"
"18392","NSEP1","SF3A1"
"18393","NSEP1","SF3A2"
"18394","NSEP1","SF3A3"
"18395","NSEP1","SF3B1"
"18396","NSEP1","SF3b10"
"18397","NSEP1","SF3B2"
"18398","NSEP1","SF3B3"
"18399","NSEP1","SF3B4"
"18400","NSEP1","SFRS1"
"18401","NSEP1","SFRS11"
"18402","NSEP1","SFRS2"
"18403","NSEP1","SFRS3"
"18404","NSEP1","SFRS4"
"18405","NSEP1","SFRS5"
"18406","NSEP1","SFRS6"
"18407","NSEP1","SFRS7"
"18408","NSEP1","SFRS9"
"18409","NSEP1","SMC1L1"
"18410","NSEP1","SNRP70"
"18411","NSEP1","SNRPA"
"18412","NSEP1","SNRPA1"
"18413","NSEP1","SNRPB"
"18414","NSEP1","SNRPB2"
"18415","NSEP1","SNRPD1"
"18416","NSEP1","SNRPD2"
"18417","NSEP1","SNRPD3"
"18418","NSEP1","SNRPE"
"18419","NSEP1","SNRPF"
"18420","NSEP1","SNRPG"
"18421","NSEP1","SP1"
"18422","NSEP1","TFAP2A"
"18423","NSEP1","TP53"
"18424","NSEP1","U2AF1"
"18425","NSEP1","U2AF65"
"18426","NSEP1","U5-116KD"
"18427","NSEP1","U5-200KD"
"18428","NSF","MGC26605"
"18429","NAPA","NSF"
"18430","NSF","PSMA2"
"18431","NSF","PSMA7"
"18432","NSF","PSMD9"
"18433","NSF","STX12"
"18434","NSF","STX1A"
"18435","NTF3","NTF5"
"18436","NTF3","NTRK1"
"18437","NTF3","NTRK2"
"18438","NTF3","NTRK3"
"18439","NTF3","TNFRSF1B"
"18440","NTF5","NTRK2"
"18441","NTF5","NTRK3"
"18442","NTF5","TNFRSF1B"
"18443","NTHL1","TSC2"
"18444","NTRK1","NTRK2"
"18445","NTRK1","NTRK3"
"18446","NTRK1","PIK3CA"
"18447","NTRK1","PLCG2"
"18448","NTRK1","RGS19IP1"
"18449","NTRK1","SHC1"
"18450","NTRK1","SNT-1"
"18451","NTRK1","SNT-2"
"18452","NTRK1","TERF2IP"
"18453","NTRK1","TNFRSF1B"
"18454","NTRK1","TPM3"
"18455","NTRK1","TPR"
"18456","NCK2","NTRK2"
"18457","NTRK2","NTRK3"
"18458","NTRK2","RGS19IP1"
"18459","NTRK2","SQSTM1"
"18460","NTRK3","NGFRAP1"
"18461","NTRK3","SQSTM1"
"18462","NTRK3","TNFRSF1B"
"18463","NTS","SLC28A1"
"18464","NTS","SLC28A2"
"18465","NTSR1","TRAF6"
"18466","ALG5","NUBP1"
"18467","NUBP1","C4orf1"
"18468","DPM1","NUBP1"
"18469","NUBP1","NUBP2"
"18470","ALG5","NUBP2"
"18471","NUBP2","C4orf1"
"18472","FLJ10193","NUMA1"
"18473","LCMR1","NUMA1"
"18474","NUMA1","PIM1"
"18475","NUMA1","SMC1L1"
"18476","NUP153","NUP62"
"18477","NUP153","NXF1"
"18478","NUP153","NXF2"
"18479","NUP153","XPOT"
"18480","NUP214","DDX19"
"18481","NUP214","LOC129138"
"18482","NUP214","XPO5"
"18483","NUP88","IL4I1"
"18484","JM1","NUP88"
"18485","MAD2L2","NUP88"
"18486","NUP88","MGC10433"
"18487","NUP88","MRPL42"
"18488","NUP214","NUP88"
"18489","NUP88","NUP98"
"18490","NUP98","AMMECR1"
"18491","NUP98","BITE"
"18492","NUP98","BUB3"
"18493","NUP98","DCTN4"
"18494","HSA275986","NUP98"
"18495","NUP214","NUP98"
"18496","NUP98","NUP62"
"18497","NUP98","RAE1"
"18498","NUP98","SCYL1"
"18499","NUP98","TMF1"
"18500","ARHGEF4","NUPL1"
"18501","NUPL1","ARHGEF9"
"18502","NUPL1","BITE"
"18503","NUPL1","COG6"
"18504","NUPL1","FLJ31208"
"18505","NUTF2","PEAS"
"18506","NUTF2","SCMH1"
"18507","NUTF2","SCML2"
"18508","FLJ13852","NXF1"
"18509","NXF1","MGC15407"
"18510","NXF1","NXF2"
"18511","NXF1","NXT1"
"18512","NXF1","P5CR2"
"18513","FLJ13852","NXF2"
"18514","NXF2","MGC15407"
"18515","NXF2","NXF3"
"18516","FLJ13852","NXF5"
"18517","NXF5","MGC15407"
"18518","NXF2","NXT1"
"18519","NXF3","NXT1"
"18520","OAT","NAGS"
"18521","OAT","OTC"
"18522","OAT","SGPL1"
"18523","OATL1","PFC"
"18524","OATL1","SYN1"
"18525","OATL1","TFE3"
"18526","OATL1","UBE1"
"18527","OATL1","ZNF21"
"18528","OATL1","ZNF81"
"18529","OAZ1","ODC1"
"18530","FLJ14600","OAZIN"
"18531","LOC57038","OAZIN"
"18532","MASA","OAZIN"
"18533","MGC12904","OAZIN"
"18534","OAZIN","VPS29"
"18535","OC90","HHLA1"
"18536","OCA2","PPP3CA"
"18537","OCA2","PPP3CB"
"18538","OCA2","PPP3CC"
"18539","CLDN1","OCLN"
"18540","OCRL","PSMD4"
"18541","AASS","ODC1"
"18542","FLJ14600","ODC1"
"18543","LOC57038","ODC1"
"18544","MASA","ODC1"
"18545","MGC12904","ODC1"
"18546","ODC1","ODC-p"
"18547","ODC1","SMS"
"18548","ODC1","SRM"
"18549","ODC1","VPS29"
"18550","ODF1","ODF2"
"18551","ODF1","PVT1"
"18552","ODF1","SPAG4"
"18553","OFD1","MSL3L1"
"18554","OGDH","SDHA"
"18555","OGDH","SDHB"
"18556","OGDH","SDHC"
"18557","OGDH","SUCLA2"
"18558","OGDH","SUCLG1"
"18559","OGT","COX4I2"
"18560","OGT","STAM2"
"18561","ONECUT1","NEUROG3"
"18562","OPHN1","RAC1"
"18563","OPHN1","RGN"
"18564","IL7","OPN1SW"
"18565","OPRL1","PNOC"
"18566","OPRM1","KIAA0443"
"18567","OPRM1","PLD2"
"18568","OR3A1","OR2H7"
"18569","CDC45L","ORC1L"
"18570","CDC7L1","ORC1L"
"18571","ORC1L","CDT1"
"18572","HSU24186","ORC1L"
"18573","ORC1L","ORC2L"
"18574","ORC1L","ORC3L"
"18575","ORC1L","ORC4L"
"18576","ORC1L","ORC5L"
"18577","ORC1L","ORC6L"
"18578","ORC1L","P44S10"
"18579","ORC1L","PSMA1"
"18580","ORC1L","PSMA2"
"18581","ORC1L","PSMA3"
"18582","ORC1L","PSMA4"
"18583","ORC1L","PSMA5"
"18584","ORC1L","PSMA6"
"18585","ORC1L","PSMA7"
"18586","ORC1L","PSMB1"
"18587","ORC1L","PSMB10"
"18588","ORC1L","PSMB2"
"18589","ORC1L","PSMB3"
"18590","ORC1L","PSMB4"
"18591","ORC1L","PSMB5"
"18592","ORC1L","PSMB6"
"18593","ORC1L","PSMB7"
"18594","ORC1L","PSMB8"
"18595","ORC1L","PSMB9"
"18596","ORC1L","PSMC1"
"18597","ORC1L","PSMC2"
"18598","ORC1L","PSMC3"
"18599","ORC1L","PSMC4"
"18600","ORC1L","PSMC6"
"18601","ORC1L","PSMD1"
"18602","ORC1L","PSMD10"
"18603","ORC1L","PSMD11"
"18604","ORC1L","PSMD12"
"18605","ORC1L","PSMD13"
"18606","ORC1L","PSMD2"
"18607","ORC1L","PSMD3"
"18608","ORC1L","PSMD4"
"18609","ORC1L","PSMD5"
"18610","ORC1L","PSMD7"
"18611","ORC1L","PSMD8"
"18612","ORC1L","PSMD9"
"18613","ORC1L","PSME1"
"18614","ORC1L","PSME2"
"18615","ORC1L","PSME3"
"18616","ORC1L","PSMF1"
"18617","ORC1L","RPA1"
"18618","ORC1L","RPA2"
"18619","ORC1L","RPA3"
"18620","ORC1L","RPS27A"
"18621","ORC1L","SKP2"
"18622","ORC1L","UBA52"
"18623","ORC1L","UBB"
"18624","ORC1L","UBC"
"18625","CDC45L","ORC2L"
"18626","CDC7L1","ORC2L"
"18627","ORC2L","CDT1"
"18628","HSU24186","ORC2L"
"18629","ORC2L","MCM10"
"18630","ORC2L","ORC3L"
"18631","ORC2L","ORC4L"
"18632","ORC2L","ORC5L"
"18633","ORC2L","ORC6L"
"18634","ORC2L","RPA1"
"18635","ORC2L","RPA2"
"18636","ORC2L","RPA3"
"18637","HSU24186","ORC3L"
"18638","CDC45L","ORC4L"
"18639","CDC7L1","ORC4L"
"18640","HSU24186","ORC4L"
"18641","ORC4L","MCM10"
"18642","ORC3L","ORC4L"
"18643","ORC4L","ORC5L"
"18644","ORC4L","ORC6L"
"18645","ORC4L","RPA1"
"18646","ORC4L","RPA2"
"18647","ORC4L","RPA3"
"18648","CDC45L","ORC5L"
"18649","CDC7L1","ORC5L"
"18650","HSU24186","ORC5L"
"18651","ORC3L","ORC5L"
"18652","ORC5L","ORC6L"
"18653","ORC5L","RPA1"
"18654","ORC5L","RPA2"
"18655","ORC5L","RPA3"
"18656","HSU24186","ORC6L"
"18657","ORC3L","ORC6L"
"18658","C1orf6","ORM1"
"18659","ORM1","LOC115939"
"18660","ORM1","ORM2"
"18661","ORM1","PEX14"
"18662","ORM1","PEX5R"
"18663","ORM1","PXR1"
"18664","ORM1","UBQLN1"
"18665","OSBP","OSBP2"
"18666","OSBPL2","OSBPL1A"
"18667","OSGEP","C20orf64"
"18668","MGC10646","OSGEP"
"18669","OSM","OSMR"
"18670","KLHL8","OSTF1"
"18671","CN2","OTC"
"18672","CPGL2","OTC"
"18673","FLJ32569","OTC"
"18674","OTC","NAGS"
"18675","OTX1","OTX2"
"18676","OTX1","PSMC5"
"18677","OTX2","PSMC5"
"18678","OTX2","RBP3"
"18679","OXA1L","GTPBG3"
"18680","HSA9761","OXA1L"
"18681","OXA1L","KIAA1970"
"18682","OXA1L","QARS"
"18683","BIG1","P200"
"18684","P2RX1","P2RX3"
"18685","P2RX3","P2RX4"
"18686","P2RY1","P2RY12"
"18687","P2RY1","P2RY4"
"18688","P2RY1","P2RY6"
"18689","P2RY1","SLC9A3R1"
"18690","P2RY1","SLC9A3R2"
"18691","P2RY11","P2RY10"
"18692","P2RY11","P2RY5"
"18693","P2RY4","P2RY12"
"18694","P2RY5","P2RY10"
"18695","GMNN","P44S10"
"18696","GORASP2","P44S10"
"18697","P44S10","PSMD14"
"18698","P44S10","PSME3"
"18699","P5CR2","LOC137991"
"18700","NXF2","P5CR2"
"18701","NXF5","P5CR2"
"18702","CYP4F11","PA26"
"18703","PA26","FLJ40054"
"18704","PA26","LOC284541"
"18705","PA26","RAI17"
"18706","PA2G4","SIX1"
"18707","PA2G4","SIX2"
"18708","KIN","PABPC3"
"18709","KIN","PABPC4"
"18710","PABPL2","PABPN1"
"18711","PABPN1","PABPC2"
"18712","PABPN1","SNW1"
"18713","PACE-1","FLJ13158"
"18714","BTG2","PACE4"
"18715","CBX4","PACE4"
"18716","PACE4","PC4"
"18717","PACE4","PCSK1"
"18718","PACE4","PCSK5"
"18719","PACE4","PCSK7"
"18720","PACE4","TCTEL1"
"18721","PACSIN2","POFUT1"
"18722","PACSIN3","PACSIN1"
"18723","PAEP","PAPPA"
"18724","PAEP","PTPRC"
"18725","PAF53","POLR1B"
"18726","PAFAH1B1","NUDC"
"18727","PAFAH1B1","PAFAH1B2"
"18728","PAFAH1B1","RSN"
"18729","PAFAH1B1","SEMA6B"
"18730","PAFAH1B1","SEMA6C"
"18731","PAFAH1B1","SEMA6D"
"18732","AIG-1","PAH"
"18733","EPPB9","PAH"
"18734","PAH","FLJ13305"
"18735","PAH","GSTTLp28"
"18736","PAH","JDP1"
"18737","PAH","LOC119391"
"18738","PAH","PCBD"
"18739","PAH","PP3111"
"18740","PAH","QDPR"
"18741","PAH","RDBP"
"18742","PAH","SNX13"
"18743","ARHGEF6","PAK1"
"18744","ARHGEF7","PAK1"
