"","V1","V2"
"27398","RPL9","FAM100A"
"27399","RPS27","ENOPH1"
"27400","HNRNPR","RPL26"
"27401","RPL9","MOCS2"
"27402","MOCS2","ABCF3"
"27403","CLDN1","BRD4"
"27404","IKBKAP","MRPL42"
"27405","IKBKAP","NIPSNAP3A"
"27406","C14orf1","CCL18"
"27407","PRKACA","DSP"
"27408","-","PRPSAP2"
"27409","TNPO2","TCL1B"
"27410","COX5A","COPS6"
"27411","SNCAIP","SH2D3C"
"27412","SNCAIP","C7orf20"
"27413","RECQL4","PRSS23"
"27414","MAPK8IP1","RECQL5"
"27415","RECQL5","STAMBP"
"27416","RECQL5","ITGB3BP"
"27417","RECQL5","DDX42"
"27418","CASP7","DSP"
"27419","RECQL5","MTSS1"
"27420","-","RECQL5"
"27421","AXIN1","UTP14A"
"27422","DNM1L","SIRT3"
"27423","RAB27A","C14orf1"
"27424","ZBTB16","RAB27A"
"27425","RAB27A","C7orf64"
"27426","COPS6","RAB27A"
"27427","RAB27A","KIAA1377"
"27428","RAB27A","C1orf103"
"27429","CASP10","DSP"
"27430","EFTUD2","GOLM1"
"27431","ARPC3","EFTUD2"
"27432","CDK5RAP2","ZNF259"
"27433","EIF2S2","PLEKHM1"
"27434","EIF2S2","KIAA1377"
"27435","MAGED1","EIF3J"
"27436","EIF3J","TADA3"
"27437","EIF3J","GOLM1"
"27438","EIF3J","GNB5"
"27439","EIF3F","EIF3M"
"27440","DSP","PKP1"
"27441","EIF3C","AAGAB"
"27442","EIF3C","NDUFA4L2"
"27443","AKR1C3","ACIN1"
"27444","AKR1C3","UBE2W"
"27445","ZHX1","AKR1C3"
"27446","PNMA1","PNMA6A"
"27447","PNMA1","LENG1"
"27448","UNC119","SEPHS1"
"27449","UNC119","CYB561D2"
"27450","UNC119","AAGAB"
"27451","ACTB","EPB49"
"27452","CASP9","DSP"
"27453","UNC119","KDM1A"
"27454","UNC119","ORAI2"
"27455","UNC119","PHF10"
"27456","UNC119","RUFY3"
"27457","UNC119","BRIX1"
"27458","UNC119","FKBPL"
"27459","UNC119","LUC7L2"
"27460","UNC119","QTRT1"
"27461","ARL15","B4GALT3"
"27462","PSMB7","EMG1"
"27463","CASP4","DSP"
"27464","PRMT5","OLA1"
"27465","DLG5","BTBD10"
"27466","SVIL","LUC7L2"
"27467","ARIH2","SGCE"
"27468","POLDIP2","SELENBP1"
"27469","RAB35","C2orf44"
"27470","STX8","WDR91"
"27471","CELSR2","GARS"
"27472","PHF10","CELSR2"
"27473","GABARAP","PKP4"
"27474","PKP2","DSP"
"27475","SNCAIP","AGXT"
"27476","SSRP1","MYCBP"
"27477","LMO7","UBAC2"
"27478","PTPRK","PSMD11"
"27479","IGSF21","PSMD11"
"27480","PSMD11","FAM190B"
"27481","PSMD11","CCDC90B"
"27482","FAF1","ASCC2"
"27483","SH3GL2","EGFL6"
"27484","SH3GL2","TCEA2"
"27485","COIL","SCYL1"
"27486","PUF60","CD101"
"27487","IDH3B","RAB35"
"27488","DENR","MCTS1"
"27489","CDH10","PTN"
"27490","COPS6","CDH10"
"27491","LRSAM1","MGAT4B"
"27492","ACIN1","KLHL26"
"27493","ACIN1","ABCF3"
"27494","ACIN1","BTBD10"
"27495","PCDHA4","C14orf1"
"27496","COIL","KLHDC5"
"27497","C14orf1","HYLS1"
"27498","C14orf1","BTBD2"
"27499","C14orf1","KLHL20"
"27500","C14orf1","NDUFA4L2"
"27501","C14orf1","MRPL38"
"27502","C14orf1","ZFP64"
"27503","C14orf1","TNRC4"
"27504","TBCD","DEXI"
"27505","SLC40A1","GOLM1"
"27506","CADPS","LUC7L2"
"27507","COIL","KLHL8"
"27508","CHFR","ITGAE"
"27509","TOM1L1","RAB18"
"27510","NDC80","TOM1L1"
"27511","PELP1","TOM1L1"
"27512","TOM1L1","C3orf63"
"27513","TOM1L1","NOMO1"
"27514","TOM1L1","CWF19L1"
"27515","TOM1L1","PDPN"
"27516","TOM1L1","CCDC47"
"27517","TOM1L1","UBXN4"
"27518","DSP","ARID3A"
"27519","HAP1","TSPYL1"
"27520","ASH2L","UNC119"
"27521","C7orf64","COX17"
"27522","COPS6","COX17"
"27523","DUSP12","MBD6"
"27524","KIAA1377","DUSP12"
"27525","GRINL1A","MYO9A"
"27526","NBEA","STRN4"
"27527","PFDN1","GPRASP1"
"27528","IMMT","PFDN1"
"27529","S100A1","DES"
"27530","PSME1","PFDN1"
"27531","PFDN1","TMEM90B"
"27532","MUTYH","LRSAM1"
"27533","ARHGDIA","ACTL6A"
"27534","AURKB","ANKZF1"
"27535","AURKB","TBL3"
"27536","SERBP1","FXYD3"
"27537","FBXL12","FXYD3"
"27538","TARBP2","HDHD2"
"27539","TH1L","SERF2"
"27540","S100B","DES"
"27541","NSFL1C","TARDBP"
"27542","RASSF1","NUDT10"
"27543","GABARAP","BRP44L"
"27544","GABARAP","VPS28"
"27545","ADAP1","PSME3"
"27546","TP53I3","FUNDC2"
"27547","PDPK1","PRSS23"
"27548","PDPK1","CDAN1"
"27549","MCOLN1","SLC35E1"
"27550","TAX1BP1","TBC1D17"
"27551","SPTAN1","DES"
"27552","EPB41L3","IGSF21"
"27553","TMEM50A","C7orf43"
"27554","ASCC2","ELAC2"
"27555","GABARAP","DMPK"
"27556","PAK4","GATAD2A"
"27557","BAIAP2","C14orf1"
"27558","ARHGEF7","TUBB3"
"27559","HMG20B","TACC2"
"27560","IFITM2","PTCD3"
"27561","CPNE6","AK5"
"27562","ACTB","NT5E"
"27563","PKD1","DES"
"27564","COPS6","ZEB2"
"27565","DDX19B","XPO7"
"27566","UNC13B","TOE1"
"27567","STRAP","C6orf203"
"27568","C1orf103","NRBP1"
"27569","AKTIP","C10orf2"
"27570","PIP5K1C","HDHD2"
"27571","BRMS1","C1orf103"
"27572","FBXW7","FAM101A"
"27573","FBXW7","KIAA1875"
"27574","ROCK1","DES"
"27575","FBXW7","C6orf167"
"27576","FBXW7","LINGO1"
"27577","INADL","DDX18"
"27578","MTA1","DDX18"
"27579","BRD7","AGR2"
"27580","AGR2","CCDC90B"
"27581","TTR","ST3GAL3"
"27582","SCAMP2","ST3GAL3"
"27583","ZBTB5","ST3GAL3"
"27584","PRDX5","CCDC90B"
"27585","AURKB","DES"
"27586","DDX24","PTPN23"
"27587","GRINL1A","MYO3A"
"27588","WBP2","Sep-03"
"27589","TNK2","VTI1B"
"27590","TNK2","ITFG2"
"27591","TNK2","RASGEF1C"
"27592","TNK2","SEZ6"
"27593","FLOT1","GOLM1"
"27594","CCNDBP1","MRPS9"
"27595","UNC119","PPAP2C"
"27596","DES","SYNM"
"27597","KIAA1377","ATP6V1F"
"27598","UTP14A","PDZK1IP1"
"27599","COPS6","PDZK1IP1"
"27600","EPN1","KIAA1377"
"27601","SUMF2","FBXW7"
"27602","ASCC2","GNL3"
"27603","PDCD6IP","RAMP3"
"27604","CCT5","TBC1D17"
"27605","GDPD2","HEXDC"
"27606","GDPD2","C10orf4"
"27607","DES","SYNC"
"27608","GIT1","CCDC113"
"27609","GIT1","C8orf33"
"27610","ASCC2","FUNDC2"
"27611","FAM45B","C17orf61"
"27612","CDK5RAP2","MAGEH1"
"27613","MAGEH1","NAP1L5"
"27614","CXorf26","PPP1R16A"
"27615","UTP14A","TINAGL1"
"27616","UTP14A","CCDC106"
"27617","UTP14A","PHF10"
"27618","JUP","DSG1"
"27619","UTP14A","WDR33"
"27620","DDX24","VDAC3"
"27621","HSP90AB1","DDX24"
"27622","SH3GL2","HLA-DQA1"
"27623","HSPA1B","PGAM5"
"27624","ATF4","CCDC106"
"27625","SETDB1","TOLLIP"
"27626","TOB1","SETDB1"
"27627","SETDB1","PLEKHA4"
"27628","SETDB1","KDM1A"
"27629","PKP1","DSG1"
"27630","SETDB1","ORAI2"
"27631","SETDB1","CCDC106"
"27632","SETDB1","POLA2"
"27633","SETDB1","MOBKL3"
"27634","SETDB1","PHF10"
"27635","SETDB1","SLC38A3"
"27636","SETDB1","C11orf1"
"27637","SETDB1","CBX8"
"27638","SETDB1","FLYWCH1"
"27639","SETDB1","PGAM5"
"27640","PKP2","DSG1"
"27641","SETDB1","OLFML3"
"27642","SETDB1","THAP8"
"27643","SETDB1","TRIM16"
"27644","SETDB1","DLEU1"
"27645","SETDB1","NIPSNAP3A"
"27646","SETDB1","BRIX1"
"27647","SETDB1","QTRT1"
"27648","NDUFV2","SP110"
"27649","KIAA1377","BRD1"
"27650","FCGR2B","C14orf1"
"27651","DSG1","KLK5"
"27652","PEBP1","STC2"
"27653","PEBP1","MED10"
"27654","HSPB3","RAMP3"
"27655","HSPB3","FAM127B"
"27656","SETDB1","HSPB3"
"27657","MED8","HSPB3"
"27658","HSPB3","NELF"
"27659","HSPB3","LSM14B"
"27660","HSPB3","C7orf64"
"27661","HSPB3","MED31"
"27662","JUP","DSG2"
"27663","HSPB3","MRPL38"
"27664","HSPB3","OLFML3"
"27665","HSPB3","ZZEF1"
"27666","HSPB3","C1orf103"
"27667","XRCC6","FMNL1"
"27668","MED8","FAM100A"
"27669","RNF2","CBX4"
"27670","EDN1","BAT3"
"27671","EDN1","COPS6"
"27672","UBC","UCHL1"
"27673","ACTB","EEF1A1"
"27674","PKP2","DSG2"
"27675","DLGAP4","UBC"
"27676","DYNLL1","DNAJB9"
"27677","FSCN1","DNAJB9"
"27678","DNAJB9","SLC16A8"
"27679","TCEA2","DNAJB9"
"27680","DNAJB9","MYL6"
"27681","DNAJB9","RFK"
"27682","SCMH1","LYPLA2"
"27683","MED31","LYPLA2"
"27684","MYST2","PACSIN1"
"27685","IL21","DGKA"
"27686","MYST2","C15orf29"
"27687","MYST2","WDR33"
"27688","MYST2","C9orf82"
"27689","RACGAP1","PRSS23"
"27690","-","PRSS23"
"27691","PRSS23","PDDC1"
"27692","PRSS23","PHF23"
"27693","MAPK8IP2","PRSS23"
"27694","PRSS23","NIPBL"
"27695","PRSS23","NCAPD3"
"27696","COIL","SNX6"
"27697","PRSS23","ODF2L"
"27698","PRSS23","TMEM222"
"27699","PRSS23","NOC4L"
"27700","PRSS23","TRAPPC4"
"27701","PPBP","CUGBP1"
"27702","COX17","PPBP"
"27703","SCFD1","PPBP"
"27704","COPS7A","PPBP"
"27705","STRN4","PPBP"
"27706","FEZ1","P4HB"
"27707","SFRS12","DGKA"
"27708","CNGB1","PNN"
"27709","HSPA8","TM4SF1"
"27710","HSPA8","TADA3"
"27711","HSPA8","DPP3"
"27712","HSPA8","C4orf14"
"27713","DCTN1","PGAM1"
"27714","RAB35","CBR3"
"27715","ARIH2","CBR3"
"27716","QARS","DUSP11"
"27717","QARS","CPNE3"
"27718","COIL","NIF3L1"
"27719","EIF3J","TPD52L1"
"27720","TPD52L1","GPR135"
"27721","TPD52L1","C7orf36"
"27722","SFPQ","HN1"
"27723","RINT1","BNIP3L"
"27724","PCDHA4","IGSF21"
"27725","PCDHA4","C7orf64"
"27726","KIAA1377","NPM3"
"27727","CORO2B","TSC22D1"
"27728","HSPA1A","NQO1"
"27729","TSC22D1","CCDC90B"
"27730","-","C10orf4"
"27731","HERPUD1","STARD9"
"27732","C2orf18","SEC11A"
"27733","CHGB","S100A8"
"27734","FGFR3","CHGB"
"27735","RXRG","CHGB"
"27736","CHGB","TAZ"
"27737","UBTF","CHGB"
"27738","DNAJB1","NQO1"
"27739","CHGB","MOGS"
"27740","ATXN2","CHGB"
"27741","PTEN","CHGB"
"27742","CHGB","OGG1"
"27743","MARK3","CHGB"
"27744","CHGB","SAFB2"
"27745","CHGB","TWF2"
"27746","POLD1","CHGB"
"27747","POLR2E","CHGB"
"27748","CHGB","CCDC92"
"27749","FKBP1A","DHFR"
"27750","CHGB","MGLL"
"27751","TLE1","POLB"
"27752","MPP3","CRABP1"
"27753","ERCC8","UQCRQ"
"27754","GTF3C1","IGFBP3"
"27755","GTF3C1","NHP2L1"
"27756","SUPT5H","GTF3C1"
"27757","GTF3C1","PRPF38A"
"27758","GTF3C1","RBM23"
"27759","GTF3C1","TBC1D17"
"27760","THBS1","DHFR"
"27761","ASCC2","GTF3C1"
"27762","GTF3C1","C8orf30A"
"27763","GRINL1A","WDR89"
"27764","GRINL1A","RBM4B"
"27765","SUV39H2","CGGBP1"
"27766","C7orf64","GLYAT"
"27767","TMEM39B","NAGS"
"27768","ASCC2","RADIL"
"27769","MED19","RADIL"
"27770","C7orf64","MAP7D1"
"27771","DHFR","TOMM20"
"27772","ANKZF1","NRSN2"
"27773","DDX24","MKS1"
"27774","SDHAF2","CCDC90B"
"27775","SLC25A38","ZSCAN16"
"27776","SLC25A38","NOL12"
"27777","C11orf59","ABCF3"
"27778","C11orf59","CCDC90B"
"27779","LRSAM1","PHF23"
"27780","ACTB","GSN"
"27781","COIL","TSPYL2"
"27782","C7orf64","C11orf49"
"27783","ZBTB16","CIDEA"
"27784","-","MYCBP"
"27785","MYCBP","PTCHD2"
"27786","CD101","ST13"
"27787","ST13","OLFM2"
"27788","ELAC2","GOLM1"
"27789","GEMIN7","GOLM1"
"27790","GOLM1","LSM12"
"27791","GOLM1","B3GNT4"
"27792","COIL","CCDC136"
"27793","GOLM1","ZFAND3"
"27794","GOLM1","NRSN2"
"27795","GOLM1","C1orf174"
"27796","LUC7L","FAM173A"
"27797","PRPF4","ATP5J2"
"27798","FIBP","RNF32"
"27799","WIPI1","KCTD15"
"27800","KIAA1377","CCDC99"
"27801","HPS6","KIAA0020"
"27802","STRN4","KLHDC2"
"27803","PCBD1","HNF1A"
"27804","DBI","PPCDC"
"27805","PPM1F","MARS"
"27806","HNRNPUL1","MARS"
"27807","BAT3","TAC1"
"27808","-","TAC1"
"27809","GPRASP1","TAC3"
"27810","IKBKAP","TAC3"
"27811","FEZ1","TAC3"
"27812","UBR1","TAC3"
"27813","TAC3","CCDC90B"
"27814","DYRK1B","PCBD1"
"27815","ACP1","FNBP1L"
"27816","ACP1","MRPL20"
"27817","POLD1","KIAA1377"
"27818","PRIM1","MRPL38"
"27819","CDK11B","URM1"
"27820","PPP2CA","ISYNA1"
"27821","PPP2CA","MRPS26"
"27822","CD81","DLG5"
"27823","CD81","INO80B"
"27824","SULT1E1","C14orf1"
"27825","SULT1E1","IGSF21"
"27826","C7orf64","SULT1E1"
"27827","COPS6","SULT1E1"
"27828","EIF2B2","CCT3"
"27829","CCT3","HNRNPA0"
"27830","STRN4","PI4KA"
"27831","CD82","NUP88"
"27832","ARIH2","SLC1A6"
"27833","ANP32A","HSPB3"
"27834","ANP32A","NSFL1C"
"27835","ARNT","GTF2F2"
"27836","HSPA4","PRSS23"
"27837","HSPA4","CDC73"
"27838","SH3GL2","ERH"
"27839","IGSF21","ERH"
"27840","COPS6","ERH"
"27841","NFE2","PHYHIP"
"27842","C21orf33","C10orf4"
"27843","RRAS2","PAWR"
"27844","HAP1","SFRS4"
"27845","PTN","CACNB4"
"27846","NCOR2","ARNT"
"27847","CACNB4","TBL3"
"27848","MED31","CACNB4"
"27849","CLK1","GOLM1"
"27850","CHD3","CPE"
"27851","CHD3","CTTN"
"27852","CHD3","TSPAN6"
"27853","CHD3","SAT1"
"27854","CHD3","PTPRS"
"27855","CHD3","TNFRSF14"
"27856","CHD3","FBP2"
"27857","CHD3","UBA3"
"27858","CHD3","SERF2"
"27859","CHD3","ACTR1B"
"27860","CHD3","PCMT1"
"27861","PRG2","CHD3"
"27862","HSPH1","CHD3"
"27863","CHD3","IVNS1ABP"
"27864","CHD3","C4orf17"
"27865","CHD3","SGSM2"
"27866","CHD3","SDCCAG3"
"27867","NCOA1","ARNT"
"27868","CHD3","XRCC4"
"27869","CHD3","ATPIF1"
"27870","CHD3","THOC7"
"27871","HSPB1","PPA1"
"27872","HSPB1","IGSF21"
"27873","PSD","GMFG"
"27874","PSD","HEXDC"
"27875","GNB5","PSD"
"27876","PSD","RAB40C"
"27877","HSPB3","PRPF4B"
"27878","ARNT","HIF1A"
"27879","PRPF4B","POLR3F"
"27880","PAPSS1","PPP1R16A"
"27881","EIF6","ABCF1"
"27882","RUVBL1","KIAA1377"
"27883","SLC27A6","TMEM62"
"27884","SLC27A6","CUTC"
"27885","ARPC3","OTUD5"
"27886","ARPC3","THNSL2"
"27887","ARPC3","ARAP1"
"27888","CELSR3","SGSM2"
"27889","ACTB","GAPDH"
"27890","ARNT","SENP6"
"27891","GNB5","OLFM2"
"27892","ITSN2","BCCIP"
"27893","FEZ1","HTATSF1"
"27894","FEZ1","HEATR2"
"27895","FEZ1","C13orf34"
"27896","FEZ1","SMEK2"
"27897","FEZ1","DIS3L2"
"27898","FEZ1","-"
"27899","FEZ1","OLFML3"
"27900","STX11","SLC38A2"
"27901","ARNT","PTGES3"
"27902","STX11","SNX3"
"27903","HDAC5","GABARAP"
"27904","ITGB3BP","DDX24"
"27905","PLIN3","TBPL1"
"27906","TBPL1","RAB35"
"27907","IRAK4","TBPL1"
"27908","TBPL1","PTCD3"
"27909","TBPL1","ABCF3"
"27910","TBPL1","C2orf18"
"27911","TOB1","SCMH1"
"27912","ARNT","EPAS1"
"27913","RASGRP2","FAM118B"
"27914","RASGRP2","PTCHD2"
"27915","PRG2","C7orf64"
"27916","ARIH2","EML4"
"27917","ARIH2","WDR91"
"27918","PDLIM1","AGK"
"27919","PDLIM1","PGS1"
"27920","ITSN2","TBL3"
"27921","TBL3","URM1"
"27922","KIAA1377","STAU2"
"27923","ARNT","SIM1"
"27924","HERPUD1","IMPA2"
"27925","SNX4","AGK"
"27926","EIF2B3","GOLM1"
"27927","MARK4","HPS6"
"27928","FXYD6","HAUS2"
"27929","C7orf64","FXYD6"
"27930","FXYD6","CCDC90B"
"27931","FXYD6","SLC35E1"
"27932","EIF2B1","MRPL4"
"27933","VPS29","C10orf4"
"27934","ARNT","AHRR"
"27935","IGSF21","C5orf13"
"27936","RGMA","PPP1R16A"
"27937","DCTN2","GOLM1"
"27938","FBXW7","ARL6IP1"
"27939","C1orf103","DDIT4"
"27940","CDK5RAP2","SENP2"
"27941","CDK5RAP2","STARD9"
"27942","FAM107A","WDR47"
"27943","ATP6V1H","ETHE1"
"27944","IGSF21","ETHE1"
"27945","ARNT","NCOA2"
"27946","C1orf103","ETHE1"
"27947","UTP14A","HBXIP"
"27948","HBXIP","MAF1"
"27949","KDM1A","CCDC90B"
"27950","C20orf3","LOXL3"
"27951","C7orf25","HEXDC"
"27952","C7orf25","C10orf4"
"27953","EPB49","DYNC1LI2"
"27954","C1orf103","HSPBP1"
"27955","C1orf103","CCDC106"
"27956","AIP","ARNT"
"27957","ARNT","NPAS4"
"27958","ASCC2","IGSF9"
"27959","WWC1","CDC73"
"27960","WWC1","C9orf25"
"27961","C1orf103","WWC1"
"27962","MAP1LC3A","KIF15"
"27963","COIL","KLC2"
"27964","MAD2L1BP","IGSF21"
"27965","MAD2L1BP","KIAA1377"
"27966","MAD2L1BP","C1orf103"
"27967","RILPL2","HEXDC"
"27968","PHIP","STMN4"
"27969","GLRX3","HEXDC"
"27970","GLRX3","C10orf4"
"27971","POLA2","CRELD1"
"27972","POLA2","PRPF38A"
"27973","POLA2","STK40"
"27974","PRNP","DPP6"
"27975","POLA2","C9orf25"
"27976","POLA2","RBM23"
"27977","POLA2","C8orf30A"
"27978","MOBKL3","EGLN2"
"27979","MOBKL3","THAP4"
"27980","MED31","MOBKL3"
"27981","MOBKL3","MED10"
"27982","MOBKL3","KIDINS220"
"27983","C1orf103","PSPC1"
"27984","TOE1","RAB40C"
"27985","ACTB","HCK"
"27986","RIT1","C1orf103"
"27987","SPAG5","SNAPIN"
"27988","USP33","DDX56"
"27989","PHC2","MCM2"
"27990","PHC2","RPL7"
"27991","PHC2","AFG3L2"
"27992","PHC2","BSDC1"
"27993","PHC2","TMEM70"
"27994","NIPSNAP1","TBC1D17"
"27995","EGFR","HBEGF"
"27996","FUBP1","CUGBP1"
"27997","LITAF","RADIL"
"27998","Sep-09","RAB10"
"27999","ARPC4","RNF130"
"28000","TH1L","ARPC4"
"28001","MPP3","GNG7"
"28002","GNG7","ACP6"
"28003","ZHX1","TOLLIP"
"28004","ZHX1","WDR33"
"28005","ABCB8","C4orf14"
"28006","FBLN1","HBEGF"
"28007","AK5","RNF114"
"28008","AK5","NUCKS1"
"28009","AK5","C7orf26"
"28010","AK5","TRIM46"
"28011","STRN4","AK5"
"28012","OLFM2","NBAS"
"28013","POLA2","ULK2"
"28014","BRD4","CHFR"
"28015","BRD4","C7orf25"
"28016","CD9","HBEGF"
"28017","DDX19B","RWDD2B"
"28018","DDX27","PPP1R16A"
"28019","DHX29","CENPT"
"28020","DHX29","TBC1D17"
"28021","DDB1","VAMP3"
"28022","C4orf41","HDHD2"
"28023","TMCC2","PTOV1"
"28024","KDM4B","MED10"
"28025","C7orf64","KIAA0182"
"28026","C2orf18","KIAA0232"
"28027","MMP7","HBEGF"
"28028","LRSAM1","NINL"
"28029","KIAA1377","ODF2L"
"28030","MOBKL3","PLEKHM1"
"28031","PLEKHM2","SLC39A1"
"28032","MED31","PMF1"
"28033","KIAA1377","PMF1"
"28034","WDR62","RALY"
"28035","UIMC1","INO80B"
"28036","RIBC2","PJA1"
"28037","RIBC2","TMEM66"
"28038","ERBB4","HBEGF"
"28039","UTP14A","RNF10"
"28040","RNF10","CCDC90B"
"28041","C1orf103","RNF10"
"28042","SCMH1","GRINL1A"
"28043","MOBKL3","SCMH1"
"28044","UBA2","BRIX1"
"28045","ZNF287","TMEM62"
"28046","CDA","ZNF598"
"28047","EEF1G","FOXG1"
"28048","BAG1","HBEGF"
"28049","EEF1G","NUP85"
"28050","EFNA1","EEF1G"
"28051","EEF1G","MVD"
"28052","CXCL13","EEF1G"
"28053","EEF1G","CHFR"
"28054","EEF1G","OGFOD2"
"28055","EEF1G","EID2B"
"28056","HDAC5","EEF1G"
"28057","EEF1G","PLEKHA4"
"28058","EEF1G","PHACTR3"
"28059","LTBP3","HBEGF"
"28060","EEF1G","ADAP2"
"28061","EEF1G","C1orf174"
"28062","EEF1G","FAM195A"
"28063","ZBTB16","DPM1"
"28064","ZBTB16","EIF2S2"
"28065","ZBTB16","TOLLIP"
"28066","ZBTB16","LSM2"
"28067","ZBTB16","THNSL2"
"28068","ZBTB16","HEATR2"
"28069","ZBTB16","CCDC109B"
"28070","NRD1","HBEGF"
"28071","ZBTB16","HBXIP"
"28072","ZBTB16","ANAPC5"
"28073","ZBTB16","CCDC130"
"28074","ZBTB16","WDR33"
"28075","ZBTB16","KIAA1549"
"28076","ZBTB16","FAM101B"
"28077","ZBTB16","COQ6"
"28078","ZBTB16","FCHO1"
"28079","ZBTB16","PNRC2"
"28080","ZBTB16","QTRT1"
"28081","CD82","HBEGF"
"28082","FBXO18","RPL13A"
"28083","GOLM1","RPL13A"
"28084","TP53BP2","USP4"
"28085","TP53BP2","MRPL20"
"28086","NRXN2","DDX24"
"28087","CAPZB","MRPL20"
"28088","HAP1","PPID"
"28089","MYST2","PPID"
"28090","GPS2","CCDC99"
"28091","BAT3","NDUFA6"
"28092","ACTB","MX1"
"28093","ZBTB16","HBEGF"
"28094","TBPL1","NDUFA6"
"28095","NDUFA6","ATP5J2"
"28096","PRKAB1","NDUFA7"
"28097","ELAC2","NDUFA7"
"28098","NDUFA7","STARD9"
"28099","PFN2","NDUFB8"
"28100","PIM2","NDUFB8"
"28101","EIF2B3","NDUFB8"
"28102","SSRP1","ROBO2"
"28103","ROBO2","PPP1R1B"
"28104","DIP2A","DLX2"
"28105","ROBO2","OLFM2"
"28106","ENSA","ARIH2"
"28107","ENSA","KCTD15"
"28108","ANXA9","ARHGEF10L"
"28109","ANXA9","NDUFA4L2"
"28110","RAE1","DDX24"
"28111","ZHX1","GNG11"
"28112","PMAIP1","PPBP"
"28113","ZBTB16","PMAIP1"
"28114","MAPK8IP3","RIC8A"
"28115","NCOA2","DLX2"
"28116","SF3B3","NOL12"
"28117","MTA1","GPR183"
"28118","NUTF2","LUC7L2"
"28119","GRINL1A","AHSP"
"28120","SNX15","TMEM66"
"28121","C20orf3","RASA4"
"28122","RASA4","HN1L"
"28123","NFU1","C4orf14"
"28124","BTBD2","IGSF21"
"28125","BTBD2","CCDC90B"
"28126","RIC8A","ZNF585B"
"28127","ABCF3","C4orf14"
"28128","ABCF3","SLC35E1"
"28129","TOE1","ABCF3"
"28130","ACTL6B","COQ9"
"28131","ADPRHL2","HEXDC"
"28132","ADPRHL2","C10orf4"
"28133","GRIPAP1","ARL15"
"28134","ARL15","FUNDC2"
"28135","UBR1","ARL15"
"28136","GADD45A","HIST1H1A"
"28137","ARL15","CCDC90B"
"28138","DDX24","TMEM9B"
"28139","SCMH1","TMEM11"
"28140","C20orf30","TMEM9"
"28141","KHDRBS1","EMG1"
"28142","EMG1","NAT6"
"28143","SLC25A38","EMG1"
"28144","C2orf18","MS4A7"
"28145","C2orf18","PSMG2"
"28146","C7orf20","UBAC2"
"28147","NPM1","GADD45A"
"28148","C7orf20","KIFC2"
"28149","C7orf20","C17orf61"
"28150","ASCC2","URM1"
"28151","SEPHS1","C9orf9"
"28152","DDX24","C9orf9"
"28153","CDH24","PPP1R16A"
"28154","STRN4","CLDN12"
"28155","ZNF337","COMMD3"
"28156","COMMD8","NDUFA4L2"
"28157","ASCC2","CUTC"
"28158","PPARA","GADD45A"
"28159","POLA2","DHX34"
"28160","COQ9","ANO8"
"28161","RTN4","PRR13"
"28162","MED19","DHRS7B"
"28163","PPBP","DMWD"
"28164","NAT9","LUC7L2"
"28165","NSFL1C","FAM32A"
"28166","HABP4","C10orf4"
"28167","-","STX18"
"28168","-","C2orf18"
"28169","PCNA","GADD45A"
"28170","-","HCFC1R1"
"28171","C1orf128","CDC73"
"28172","-","HN1"
"28173","KIAA1191","NOL12"
"28174","CALCOCO1","TBC1D17"
"28175","KIAA1549","CDC73"
"28176","KIAA1377","KLHL20"
"28177","LUC7L2","KLHL20"
"28178","C1orf103","KLHL20"
"28179","TUBB3","LAPTM4A"
"28180","RXRA","GADD45A"
"28181","LRSAM1","FAM178B"
"28182","UBR1","NDUFA4L2"
"28183","NDUFA4L2","C6orf62"
"28184","NDUFA4L2","QTRT1"
"28185","PPCDC","CENPT"
"28186","MED31","TINAGL1"
"28187","MED31","C2orf44"
"28188","MED31","ORAI2"
"28189","DDX24","MRPL4"
"28190","NUDT3","ASB13"
"28191","HIST2H2BE","GADD45A"
"28192","NUDT3","RAB17"
"28193","PIGT","UPF3A"
"28194","POLR3F","WDR89"
"28195","GDPD2","SGSM2"
"28196","RGMA","SGSM2"
"28197","ILF2","SGSM2"
"28198","KHDRBS3","SGSM2"
"28199","GIT1","SDCCAG3"
"28200","SPCS2","C17orf42"
"28201","SPCS2","STMN3"
"28202","ACTB","LMNA"
"28203","HSP90AA1","SLC34A1"
"28204","OLFM2","EIF1"
"28205","ASCC2","TBC1D17"
"28206","TMEM22","ACAP3"
"28207","GIT1","TXNDC9"
"28208","CHFR","WDR47"
"28209","STRN4","WIPI2"
"28210","ZFPL1","ATP5J2"
"28211","UBQLN4","ZBTB22"
"28212","S100A4","BAT3"
"28213","HIST3H3","GADD45A"
"28214","S100A4","UNC119"
"28215","POLR2C","UBE2W"
"28216","B4GALT3","SURF2"
"28217","XRCC4","C9orf82"
"28218","MAP3K12","RGS1"
"28219","RGS1","FUNDC2"
"28220","UTP14A","RGS1"
"28221","TSC22D1","RGS1"
"28222","GPS1","TBC1D17"
"28223","TRIM27","MCOLN1"
"28224","GADD45A","GADD45GIP1"
"28225","TRIM27","FXYD6"
"28226","TRIM27","KCTD15"
"28227","STX1A","TRDMT1"
"28228","DDX24","TRDMT1"
"28229","UTP14A","TRDMT1"
"28230","C7orf64","TRDMT1"
"28231","COPS6","TRDMT1"
"28232","HSPA8","PHC1"
"28233","COPS6","RPL15"
"28234","ST3GAL3","RPL8"
