"","V1","V2","NA"
"","PSMD12","PSME2","IN_SAME_COMPONENT"
"","PSMD12","PSME3","IN_SAME_COMPONENT"
"","PSMD12","PSME4","IN_SAME_COMPONENT"
"","PSMD12","PSMF1","IN_SAME_COMPONENT"
"","PSMD12","ANAPC1","STATE_CHANGE"
"","PSMD12","ANAPC10","STATE_CHANGE"
"","PSMD12","ANAPC11","STATE_CHANGE"
"","PSMD12","ANAPC2","STATE_CHANGE"
"","PSMD12","ANAPC4","STATE_CHANGE"
"","PSMD12","ANAPC5","STATE_CHANGE"
"","PSMD12","ANAPC7","STATE_CHANGE"
"","PSMD12","CDC16","STATE_CHANGE"
"","PSMD12","CDC23","STATE_CHANGE"
"","PSMD12","CDC26","STATE_CHANGE"
"","PSMD12","CDC27","STATE_CHANGE"
"","PSMD12","FZR1","STATE_CHANGE"
"","PSMD12","SKP2","STATE_CHANGE"
"","PSMD12","UBE2C","STATE_CHANGE"
"","PSMD12","UBE2D1","STATE_CHANGE"
"","PSMD12","UBE2E1","STATE_CHANGE"
"","PSMD13","PSMD1","IN_SAME_COMPONENT"
"","PSMD13","PSMD14","IN_SAME_COMPONENT"
"","PSMD13","PSMD2","IN_SAME_COMPONENT"
"","PSMD13","PSMD3","IN_SAME_COMPONENT"
"","PSMD13","PSMD4","IN_SAME_COMPONENT"
"","PSMD13","PSMD5","IN_SAME_COMPONENT"
"","PSMD13","PSMD6","IN_SAME_COMPONENT"
"","PSMD13","PSMD7","IN_SAME_COMPONENT"
"","PSMD13","PSMD8","IN_SAME_COMPONENT"
"","PSMD13","PSMD9","IN_SAME_COMPONENT"
"","PSMD13","PSME1","IN_SAME_COMPONENT"
"","PSMD13","PSME2","IN_SAME_COMPONENT"
"","PSMD13","PSME3","IN_SAME_COMPONENT"
"","PSMD13","PSME4","IN_SAME_COMPONENT"
"","PSMD13","PSMF1","IN_SAME_COMPONENT"
"","PSMD13","ANAPC1","STATE_CHANGE"
"","PSMD13","ANAPC10","STATE_CHANGE"
"","PSMD13","ANAPC11","STATE_CHANGE"
"","PSMD13","ANAPC2","STATE_CHANGE"
"","PSMD13","ANAPC4","STATE_CHANGE"
"","PSMD13","ANAPC5","STATE_CHANGE"
"","PSMD13","ANAPC7","STATE_CHANGE"
"","PSMD13","CDC16","STATE_CHANGE"
"","PSMD13","CDC23","STATE_CHANGE"
"","PSMD13","CDC26","STATE_CHANGE"
"","PSMD13","CDC27","STATE_CHANGE"
"","PSMD13","FZR1","STATE_CHANGE"
"","PSMD13","SKP2","STATE_CHANGE"
"","PSMD13","UBE2C","STATE_CHANGE"
"","PSMD13","UBE2D1","STATE_CHANGE"
"","PSMD13","UBE2E1","STATE_CHANGE"
"","PSMD14","PSMD1","IN_SAME_COMPONENT"
"","PSMD14","PSMD2","IN_SAME_COMPONENT"
"","PSMD14","PSMD3","IN_SAME_COMPONENT"
"","PSMD14","PSMD4","IN_SAME_COMPONENT"
"","PSMD14","PSMD5","IN_SAME_COMPONENT"
"","PSMD14","PSMD6","IN_SAME_COMPONENT"
"","PSMD14","PSMD7","IN_SAME_COMPONENT"
"","PSMD14","PSMD8","IN_SAME_COMPONENT"
"","PSMD14","PSMD9","IN_SAME_COMPONENT"
"","PSMD14","PSME1","IN_SAME_COMPONENT"
"","PSMD14","PSME2","IN_SAME_COMPONENT"
"","PSMD14","PSME3","IN_SAME_COMPONENT"
"","PSMD14","PSME4","IN_SAME_COMPONENT"
"","PSMD14","PSMF1","IN_SAME_COMPONENT"
"","PSMD14","ANAPC1","STATE_CHANGE"
"","PSMD14","ANAPC10","STATE_CHANGE"
"","PSMD14","ANAPC11","STATE_CHANGE"
"","PSMD14","ANAPC2","STATE_CHANGE"
"","PSMD14","ANAPC4","STATE_CHANGE"
"","PSMD14","ANAPC5","STATE_CHANGE"
"","PSMD14","ANAPC7","STATE_CHANGE"
"","PSMD14","CDC16","STATE_CHANGE"
"","PSMD14","CDC23","STATE_CHANGE"
"","PSMD14","CDC26","STATE_CHANGE"
"","PSMD14","CDC27","STATE_CHANGE"
"","PSMD14","FZR1","STATE_CHANGE"
"","PSMD14","SKP2","STATE_CHANGE"
"","PSMD14","UBE2C","STATE_CHANGE"
"","PSMD14","UBE2D1","STATE_CHANGE"
"","PSMD14","UBE2E1","STATE_CHANGE"
"","PSMD1","PSMD2","IN_SAME_COMPONENT"
"","PSMD1","PSMD3","IN_SAME_COMPONENT"
"","PSMD1","PSMD4","IN_SAME_COMPONENT"
"","PSMD1","PSMD5","IN_SAME_COMPONENT"
"","PSMD1","PSMD6","IN_SAME_COMPONENT"
"","PSMD1","PSMD7","IN_SAME_COMPONENT"
"","PSMD1","PSMD8","IN_SAME_COMPONENT"
"","PSMD1","PSMD9","IN_SAME_COMPONENT"
"","PSMD1","PSME1","IN_SAME_COMPONENT"
"","PSMD1","PSME2","IN_SAME_COMPONENT"
"","PSMD1","PSME3","IN_SAME_COMPONENT"
"","PSMD1","PSME4","IN_SAME_COMPONENT"
"","PSMD1","PSMF1","IN_SAME_COMPONENT"
"","PSMD1","ANAPC1","STATE_CHANGE"
"","PSMD1","ANAPC10","STATE_CHANGE"
"","PSMD1","ANAPC11","STATE_CHANGE"
"","PSMD1","ANAPC2","STATE_CHANGE"
"","PSMD1","ANAPC4","STATE_CHANGE"
"","PSMD1","ANAPC5","STATE_CHANGE"
"","PSMD1","ANAPC7","STATE_CHANGE"
"","PSMD1","CDC16","STATE_CHANGE"
"","PSMD1","CDC23","STATE_CHANGE"
"","PSMD1","CDC26","STATE_CHANGE"
"","PSMD1","CDC27","STATE_CHANGE"
"","PSMD1","FZR1","STATE_CHANGE"
"","PSMD1","SKP2","STATE_CHANGE"
"","PSMD1","UBE2C","STATE_CHANGE"
"","PSMD1","UBE2D1","STATE_CHANGE"
"","PSMD1","UBE2E1","STATE_CHANGE"
"","PSMD2","PSMD3","IN_SAME_COMPONENT"
"","PSMD2","PSMD4","IN_SAME_COMPONENT"
"","PSMD2","PSMD5","IN_SAME_COMPONENT"
"","PSMD2","PSMD6","IN_SAME_COMPONENT"
"","PSMD2","PSMD7","IN_SAME_COMPONENT"
"","PSMD2","PSMD8","IN_SAME_COMPONENT"
"","PSMD2","PSMD9","IN_SAME_COMPONENT"
"","PSMD2","PSME1","IN_SAME_COMPONENT"
"","PSMD2","PSME2","IN_SAME_COMPONENT"
"","PSMD2","PSME3","IN_SAME_COMPONENT"
"","PSMD2","PSME4","IN_SAME_COMPONENT"
"","PSMD2","PSMF1","IN_SAME_COMPONENT"
"","PSMD2","ANAPC1","STATE_CHANGE"
"","PSMD2","ANAPC10","STATE_CHANGE"
"","PSMD2","ANAPC11","STATE_CHANGE"
"","PSMD2","ANAPC2","STATE_CHANGE"
"","PSMD2","ANAPC4","STATE_CHANGE"
"","PSMD2","ANAPC5","STATE_CHANGE"
"","PSMD2","ANAPC7","STATE_CHANGE"
"","PSMD2","CDC16","STATE_CHANGE"
"","PSMD2","CDC23","STATE_CHANGE"
"","PSMD2","CDC26","STATE_CHANGE"
"","PSMD2","CDC27","STATE_CHANGE"
"","PSMD2","FZR1","STATE_CHANGE"
"","PSMD2","SKP2","STATE_CHANGE"
"","PSMD2","UBE2C","STATE_CHANGE"
"","PSMD2","UBE2D1","STATE_CHANGE"
"","PSMD2","UBE2E1","STATE_CHANGE"
"","PSMD3","PSMD4","IN_SAME_COMPONENT"
"","PSMD3","PSMD5","IN_SAME_COMPONENT"
"","PSMD3","PSMD6","IN_SAME_COMPONENT"
"","PSMD3","PSMD7","IN_SAME_COMPONENT"
"","PSMD3","PSMD8","IN_SAME_COMPONENT"
"","PSMD3","PSMD9","IN_SAME_COMPONENT"
"","PSMD3","PSME1","IN_SAME_COMPONENT"
"","PSMD3","PSME2","IN_SAME_COMPONENT"
"","PSMD3","PSME3","IN_SAME_COMPONENT"
"","PSMD3","PSME4","IN_SAME_COMPONENT"
"","PSMD3","PSMF1","IN_SAME_COMPONENT"
"","PSMD3","ANAPC1","STATE_CHANGE"
"","PSMD3","ANAPC10","STATE_CHANGE"
"","PSMD3","ANAPC11","STATE_CHANGE"
"","PSMD3","ANAPC2","STATE_CHANGE"
"","PSMD3","ANAPC4","STATE_CHANGE"
"","PSMD3","ANAPC5","STATE_CHANGE"
"","PSMD3","ANAPC7","STATE_CHANGE"
"","PSMD3","CDC16","STATE_CHANGE"
"","PSMD3","CDC23","STATE_CHANGE"
"","PSMD3","CDC26","STATE_CHANGE"
"","PSMD3","CDC27","STATE_CHANGE"
"","PSMD3","FZR1","STATE_CHANGE"
"","PSMD3","SKP2","STATE_CHANGE"
"","PSMD3","UBE2C","STATE_CHANGE"
"","PSMD3","UBE2D1","STATE_CHANGE"
"","PSMD3","UBE2E1","STATE_CHANGE"
"","PSMD4","PSMD5","IN_SAME_COMPONENT"
"","PSMD4","PSMD6","IN_SAME_COMPONENT"
"","PSMD4","PSMD7","IN_SAME_COMPONENT"
"","PSMD4","PSMD8","IN_SAME_COMPONENT"
"","PSMD4","PSMD9","IN_SAME_COMPONENT"
"","PSMD4","PSME1","IN_SAME_COMPONENT"
"","PSMD4","PSME2","IN_SAME_COMPONENT"
"","PSMD4","PSME3","IN_SAME_COMPONENT"
"","PSMD4","PSME4","IN_SAME_COMPONENT"
"","PSMD4","PSMF1","IN_SAME_COMPONENT"
"","PSMD4","ANAPC1","STATE_CHANGE"
"","PSMD4","ANAPC10","STATE_CHANGE"
"","PSMD4","ANAPC11","STATE_CHANGE"
"","PSMD4","ANAPC2","STATE_CHANGE"
"","PSMD4","ANAPC4","STATE_CHANGE"
"","PSMD4","ANAPC5","STATE_CHANGE"
"","PSMD4","ANAPC7","STATE_CHANGE"
"","PSMD4","CDC16","STATE_CHANGE"
"","PSMD4","CDC23","STATE_CHANGE"
"","PSMD4","CDC26","STATE_CHANGE"
"","PSMD4","CDC27","STATE_CHANGE"
"","PSMD4","FZR1","STATE_CHANGE"
"","PSMD4","SKP2","STATE_CHANGE"
"","PSMD4","UBE2C","STATE_CHANGE"
"","PSMD4","UBE2D1","STATE_CHANGE"
"","PSMD4","UBE2E1","STATE_CHANGE"
"","PSMD5","PSMD6","IN_SAME_COMPONENT"
"","PSMD5","PSMD7","IN_SAME_COMPONENT"
"","PSMD5","PSMD8","IN_SAME_COMPONENT"
"","PSMD5","PSMD9","IN_SAME_COMPONENT"
"","PSMD5","PSME1","IN_SAME_COMPONENT"
"","PSMD5","PSME2","IN_SAME_COMPONENT"
"","PSMD5","PSME3","IN_SAME_COMPONENT"
"","PSMD5","PSME4","IN_SAME_COMPONENT"
"","PSMD5","PSMF1","IN_SAME_COMPONENT"
"","PSMD5","ANAPC1","STATE_CHANGE"
"","PSMD5","ANAPC10","STATE_CHANGE"
"","PSMD5","ANAPC11","STATE_CHANGE"
"","PSMD5","ANAPC2","STATE_CHANGE"
"","PSMD5","ANAPC4","STATE_CHANGE"
"","PSMD5","ANAPC5","STATE_CHANGE"
"","PSMD5","ANAPC7","STATE_CHANGE"
"","PSMD5","CDC16","STATE_CHANGE"
"","PSMD5","CDC23","STATE_CHANGE"
"","PSMD5","CDC26","STATE_CHANGE"
"","PSMD5","CDC27","STATE_CHANGE"
"","PSMD5","FZR1","STATE_CHANGE"
"","PSMD5","SKP2","STATE_CHANGE"
"","PSMD5","UBE2C","STATE_CHANGE"
"","PSMD5","UBE2D1","STATE_CHANGE"
"","PSMD5","UBE2E1","STATE_CHANGE"
"","PSMD6","PSMD7","IN_SAME_COMPONENT"
"","PSMD6","PSMD8","IN_SAME_COMPONENT"
"","PSMD6","PSMD9","IN_SAME_COMPONENT"
"","PSMD6","PSME1","IN_SAME_COMPONENT"
"","PSMD6","PSME2","IN_SAME_COMPONENT"
"","PSMD6","PSME3","IN_SAME_COMPONENT"
"","PSMD6","PSME4","IN_SAME_COMPONENT"
"","PSMD6","PSMF1","IN_SAME_COMPONENT"
"","PSMD6","ANAPC1","STATE_CHANGE"
"","PSMD6","ANAPC10","STATE_CHANGE"
"","PSMD6","ANAPC11","STATE_CHANGE"
"","PSMD6","ANAPC2","STATE_CHANGE"
"","PSMD6","ANAPC4","STATE_CHANGE"
"","PSMD6","ANAPC5","STATE_CHANGE"
"","PSMD6","ANAPC7","STATE_CHANGE"
"","PSMD6","CDC16","STATE_CHANGE"
"","PSMD6","CDC23","STATE_CHANGE"
"","PSMD6","CDC26","STATE_CHANGE"
"","PSMD6","CDC27","STATE_CHANGE"
"","PSMD6","FZR1","STATE_CHANGE"
"","PSMD6","SKP2","STATE_CHANGE"
"","PSMD6","UBE2C","STATE_CHANGE"
"","PSMD6","UBE2D1","STATE_CHANGE"
"","PSMD6","UBE2E1","STATE_CHANGE"
"","PSMD7","PSMD8","IN_SAME_COMPONENT"
"","PSMD7","PSMD9","IN_SAME_COMPONENT"
"","PSMD7","PSME1","IN_SAME_COMPONENT"
"","PSMD7","PSME2","IN_SAME_COMPONENT"
"","PSMD7","PSME3","IN_SAME_COMPONENT"
"","PSMD7","PSME4","IN_SAME_COMPONENT"
"","PSMD7","PSMF1","IN_SAME_COMPONENT"
"","PSMD7","ANAPC1","STATE_CHANGE"
"","PSMD7","ANAPC10","STATE_CHANGE"
"","PSMD7","ANAPC11","STATE_CHANGE"
"","PSMD7","ANAPC2","STATE_CHANGE"
"","PSMD7","ANAPC4","STATE_CHANGE"
"","PSMD7","ANAPC5","STATE_CHANGE"
"","PSMD7","ANAPC7","STATE_CHANGE"
"","PSMD7","CDC16","STATE_CHANGE"
"","PSMD7","CDC23","STATE_CHANGE"
"","PSMD7","CDC26","STATE_CHANGE"
"","PSMD7","CDC27","STATE_CHANGE"
"","PSMD7","FZR1","STATE_CHANGE"
"","PSMD7","SKP2","STATE_CHANGE"
"","PSMD7","UBE2C","STATE_CHANGE"
"","PSMD7","UBE2D1","STATE_CHANGE"
"","PSMD7","UBE2E1","STATE_CHANGE"
"","PSMD8","PSMD9","IN_SAME_COMPONENT"
"","PSMD8","PSME1","IN_SAME_COMPONENT"
"","PSMD8","PSME2","IN_SAME_COMPONENT"
"","PSMD8","PSME3","IN_SAME_COMPONENT"
"","PSMD8","PSME4","IN_SAME_COMPONENT"
"","PSMD8","PSMF1","IN_SAME_COMPONENT"
"","PSMD8","ANAPC1","STATE_CHANGE"
"","PSMD8","ANAPC10","STATE_CHANGE"
"","PSMD8","ANAPC11","STATE_CHANGE"
"","PSMD8","ANAPC2","STATE_CHANGE"
"","PSMD8","ANAPC4","STATE_CHANGE"
"","PSMD8","ANAPC5","STATE_CHANGE"
"","PSMD8","ANAPC7","STATE_CHANGE"
"","PSMD8","CDC16","STATE_CHANGE"
"","PSMD8","CDC23","STATE_CHANGE"
"","PSMD8","CDC26","STATE_CHANGE"
"","PSMD8","CDC27","STATE_CHANGE"
"","PSMD8","FZR1","STATE_CHANGE"
"","PSMD8","SKP2","STATE_CHANGE"
"","PSMD8","UBE2C","STATE_CHANGE"
"","PSMD8","UBE2D1","STATE_CHANGE"
"","PSMD8","UBE2E1","STATE_CHANGE"
"","PSMD9","PSME1","IN_SAME_COMPONENT"
"","PSMD9","PSME2","IN_SAME_COMPONENT"
"","PSMD9","PSME3","IN_SAME_COMPONENT"
"","PSMD9","PSME4","IN_SAME_COMPONENT"
"","PSMD9","PSMF1","IN_SAME_COMPONENT"
"","PSMD9","ANAPC1","STATE_CHANGE"
"","PSMD9","ANAPC10","STATE_CHANGE"
"","PSMD9","ANAPC11","STATE_CHANGE"
"","PSMD9","ANAPC2","STATE_CHANGE"
"","PSMD9","ANAPC4","STATE_CHANGE"
"","PSMD9","ANAPC5","STATE_CHANGE"
"","PSMD9","ANAPC7","STATE_CHANGE"
"","PSMD9","CDC16","STATE_CHANGE"
"","PSMD9","CDC23","STATE_CHANGE"
"","PSMD9","CDC26","STATE_CHANGE"
"","PSMD9","CDC27","STATE_CHANGE"
"","PSMD9","FZR1","STATE_CHANGE"
"","PSMD9","SKP2","STATE_CHANGE"
"","PSMD9","UBE2C","STATE_CHANGE"
"","PSMD9","UBE2D1","STATE_CHANGE"
"","PSMD9","UBE2E1","STATE_CHANGE"
"","PSME1","PSME2","IN_SAME_COMPONENT"
"","PSME1","PSME3","IN_SAME_COMPONENT"
"","PSME1","PSME4","IN_SAME_COMPONENT"
"","PSME1","PSMF1","IN_SAME_COMPONENT"
"","PSME1","ANAPC1","STATE_CHANGE"
"","PSME1","ANAPC10","STATE_CHANGE"
"","PSME1","ANAPC11","STATE_CHANGE"
"","PSME1","ANAPC2","STATE_CHANGE"
"","PSME1","ANAPC4","STATE_CHANGE"
"","PSME1","ANAPC5","STATE_CHANGE"
"","PSME1","ANAPC7","STATE_CHANGE"
"","PSME1","CDC16","STATE_CHANGE"
"","PSME1","CDC23","STATE_CHANGE"
"","PSME1","CDC26","STATE_CHANGE"
"","PSME1","CDC27","STATE_CHANGE"
"","PSME1","FZR1","STATE_CHANGE"
"","PSME1","SKP2","STATE_CHANGE"
"","PSME1","UBE2C","STATE_CHANGE"
"","PSME1","UBE2D1","STATE_CHANGE"
"","PSME1","UBE2E1","STATE_CHANGE"
"","PSME2","PSME3","IN_SAME_COMPONENT"
"","PSME2","PSME4","IN_SAME_COMPONENT"
"","PSME2","PSMF1","IN_SAME_COMPONENT"
"","PSME2","ANAPC1","STATE_CHANGE"
"","PSME2","ANAPC10","STATE_CHANGE"
"","PSME2","ANAPC11","STATE_CHANGE"
"","PSME2","ANAPC2","STATE_CHANGE"
"","PSME2","ANAPC4","STATE_CHANGE"
"","PSME2","ANAPC5","STATE_CHANGE"
"","PSME2","ANAPC7","STATE_CHANGE"
"","PSME2","CDC16","STATE_CHANGE"
"","PSME2","CDC23","STATE_CHANGE"
"","PSME2","CDC26","STATE_CHANGE"
"","PSME2","CDC27","STATE_CHANGE"
"","PSME2","FZR1","STATE_CHANGE"
"","PSME2","SKP2","STATE_CHANGE"
"","PSME2","UBE2C","STATE_CHANGE"
"","PSME2","UBE2D1","STATE_CHANGE"
"","PSME2","UBE2E1","STATE_CHANGE"
"","PSME3","PSME4","IN_SAME_COMPONENT"
"","PSME3","PSMF1","IN_SAME_COMPONENT"
"","PSME3","ANAPC1","STATE_CHANGE"
"","PSME3","ANAPC10","STATE_CHANGE"
"","PSME3","ANAPC11","STATE_CHANGE"
"","PSME3","ANAPC2","STATE_CHANGE"
"","PSME3","ANAPC4","STATE_CHANGE"
"","PSME3","ANAPC5","STATE_CHANGE"
"","PSME3","ANAPC7","STATE_CHANGE"
"","PSME3","CDC16","STATE_CHANGE"
"","PSME3","CDC23","STATE_CHANGE"
"","PSME3","CDC26","STATE_CHANGE"
"","PSME3","CDC27","STATE_CHANGE"
"","PSME3","FZR1","STATE_CHANGE"
"","PSME3","SKP2","STATE_CHANGE"
"","PSME3","UBE2C","STATE_CHANGE"
"","PSME3","UBE2D1","STATE_CHANGE"
"","PSME3","UBE2E1","STATE_CHANGE"
"","PSME4","PSMF1","IN_SAME_COMPONENT"
"","PSME4","ANAPC1","STATE_CHANGE"
"","PSME4","ANAPC10","STATE_CHANGE"
"","PSME4","ANAPC11","STATE_CHANGE"
"","PSME4","ANAPC2","STATE_CHANGE"
"","PSME4","ANAPC4","STATE_CHANGE"
"","PSME4","ANAPC5","STATE_CHANGE"
"","PSME4","ANAPC7","STATE_CHANGE"
"","PSME4","CDC16","STATE_CHANGE"
"","PSME4","CDC23","STATE_CHANGE"
"","PSME4","CDC26","STATE_CHANGE"
"","PSME4","CDC27","STATE_CHANGE"
"","PSME4","FZR1","STATE_CHANGE"
"","PSME4","SKP2","STATE_CHANGE"
"","PSME4","UBE2C","STATE_CHANGE"
"","PSME4","UBE2D1","STATE_CHANGE"
"","PSME4","UBE2E1","STATE_CHANGE"
"","PSMF1","ANAPC1","STATE_CHANGE"
"","PSMF1","ANAPC10","STATE_CHANGE"
"","PSMF1","ANAPC11","STATE_CHANGE"
"","PSMF1","ANAPC2","STATE_CHANGE"
"","PSMF1","ANAPC4","STATE_CHANGE"
"","PSMF1","ANAPC5","STATE_CHANGE"
"","PSMF1","ANAPC7","STATE_CHANGE"
"","PSMF1","CDC16","STATE_CHANGE"
"","PSMF1","CDC23","STATE_CHANGE"
"","PSMF1","CDC26","STATE_CHANGE"
"","PSMF1","CDC27","STATE_CHANGE"
"","PSMF1","FZR1","STATE_CHANGE"
"","PSMF1","SKP2","STATE_CHANGE"
"","PSMF1","UBE2C","STATE_CHANGE"
"","PSMF1","UBE2D1","STATE_CHANGE"
"","PSMF1","UBE2E1","STATE_CHANGE"
"","PSTPIP1","PSTPIP1","REACTS_WITH"
"","PTAFR","PTAFR","REACTS_WITH"
"","PTAFR","SP100","REACTS_WITH"
"","PTBP1","RBM5","IN_SAME_COMPONENT"
"","PTBP1","RBM8A","IN_SAME_COMPONENT"
"","PTBP1","RBMX","IN_SAME_COMPONENT"
"","PTBP1","RNPS1","IN_SAME_COMPONENT"
"","PTBP1","SF3A1","IN_SAME_COMPONENT"
"","PTBP1","SF3A2","IN_SAME_COMPONENT"
"","PTBP1","SF3A3","IN_SAME_COMPONENT"
"","PTBP1","SF3B1","IN_SAME_COMPONENT"
"","PTBP1","SF3B14","IN_SAME_COMPONENT"
"","PTBP1","SF3B2","IN_SAME_COMPONENT"
"","PTBP1","SF3B3","IN_SAME_COMPONENT"
"","PTBP1","SF3B4","IN_SAME_COMPONENT"
"","PTBP1","SF3B5","IN_SAME_COMPONENT"
"","PTBP1","SMC1A","IN_SAME_COMPONENT"
"","PTBP1","SNRNP200","IN_SAME_COMPONENT"
"","PTBP1","SNRNP40","IN_SAME_COMPONENT"
"","PTBP1","SNRNP70","IN_SAME_COMPONENT"
"","PTBP1","SNRPA","IN_SAME_COMPONENT"
"","PTBP1","SNRPA1","IN_SAME_COMPONENT"
"","PTBP1","SNRPB","IN_SAME_COMPONENT"
"","PTBP1","SNRPB2","IN_SAME_COMPONENT"
"","PTBP1","SRRM1","IN_SAME_COMPONENT"
"","PTBP1","SRSF1","IN_SAME_COMPONENT"
"","PTBP1","SRSF11","IN_SAME_COMPONENT"
"","PTBP1","SRSF2","IN_SAME_COMPONENT"
"","PTBP1","SRSF4","IN_SAME_COMPONENT"
"","PTBP1","SRSF5","IN_SAME_COMPONENT"
"","PTBP1","SRSF6","IN_SAME_COMPONENT"
"","PTBP1","SRSF7","IN_SAME_COMPONENT"
"","PTBP1","SRSF9","IN_SAME_COMPONENT"
"","PTBP1","SUGP1","IN_SAME_COMPONENT"
"","PTBP1","THOC4","IN_SAME_COMPONENT"
"","PTBP1","TXNL4A","IN_SAME_COMPONENT"
"","PTBP1","U2AF1","IN_SAME_COMPONENT"
"","PTBP1","U2AF2","IN_SAME_COMPONENT"
"","PTBP1","UPF3B","IN_SAME_COMPONENT"
"","PTBP1","YBX1","IN_SAME_COMPONENT"
"","PTBP1","PTBP1","REACTS_WITH"
"","PTGDR","PTGDR","REACTS_WITH"
"","PTGER1","PTGER1","REACTS_WITH"
"","PTGER3","PTGER3","REACTS_WITH"
"","PTGFR","PTGFR","REACTS_WITH"
"","PTGIR","PTGIR","REACTS_WITH"
"","PTK2B","PTK2B","REACTS_WITH"
"","PTK2","PTPN11","IN_SAME_COMPONENT"
"","PTK2","PTPRA","IN_SAME_COMPONENT"
"","PTK2","RAC1","IN_SAME_COMPONENT"
"","PTK2","SOS1","IN_SAME_COMPONENT"
"","PTK2","TLN1","IN_SAME_COMPONENT"
"","PTK2","UNC5C","IN_SAME_COMPONENT"
"","PTK2","WASL","IN_SAME_COMPONENT"
"","PTK2","PTK2","REACTS_WITH"
"","PTPN11","TEK","IN_SAME_COMPONENT"
"","PTPN11","UNC5C","IN_SAME_COMPONENT"
"","PTPN11","PTPN11","REACTS_WITH"
"","PTPN11","CSK","STATE_CHANGE"
"","PTPN11","PPP2R1A","STATE_CHANGE"
"","PTPN11","PXN","STATE_CHANGE"
"","PTPN11","SPRY2","STATE_CHANGE"
"","PTPN1","PTPN1","REACTS_WITH"
"","PTPN1","APBB1IP","STATE_CHANGE"
"","PTPN1","ITGA2B","STATE_CHANGE"
"","PTPN1","ITGB3","STATE_CHANGE"
"","PTPN1","TLN1","STATE_CHANGE"
"","PTPN6","PTPN6","REACTS_WITH"
"","PTPN6","IFNAR1","STATE_CHANGE"
"","PTPN6","IFNG","STATE_CHANGE"
"","PTPN6","IFNGR1","STATE_CHANGE"
"","PTPN6","IFNGR2","STATE_CHANGE"
"","PTPN6","JAK1","STATE_CHANGE"
"","PTPN6","STAT2","STATE_CHANGE"
"","PTPN6","TYK2","STATE_CHANGE"
"","PTPRA","SOS1","IN_SAME_COMPONENT"
"","PTPRA","PTPRA","REACTS_WITH"
"","PTPRC","SEMA4D","IN_SAME_COMPONENT"
"","PTPRC","PTPRC","REACTS_WITH"
"","PTPRC","CD3D","STATE_CHANGE"
"","PTPRC","CD3E","STATE_CHANGE"
"","PTPRC","CD3G","STATE_CHANGE"
"","PTPRC","CD4","STATE_CHANGE"
"","PTPRC","LCK","STATE_CHANGE"
"","PTPRU","PTPRU","REACTS_WITH"
"","PTRF","TAF1A","IN_SAME_COMPONENT"
"","PTRF","TAF1B","IN_SAME_COMPONENT"
"","PTRF","TAF1C","IN_SAME_COMPONENT"
"","PTRF","TTF1","IN_SAME_COMPONENT"
"","PTRF","UBTF","IN_SAME_COMPONENT"
"","PTRF","PTRF","REACTS_WITH"
"","PTS","PTS","REACTS_WITH"
"","PTTG1","UBE2C","IN_SAME_COMPONENT"
"","PTTG1","UBE2D1","IN_SAME_COMPONENT"
"","PTTG1","UBE2E1","IN_SAME_COMPONENT"
"","PTTG1","PTTG1","REACTS_WITH"
"","PUM1","SH3D19","REACTS_WITH"
"","PVRL2","PVRL2","REACTS_WITH"
"","PVRL4","PVRL4","REACTS_WITH"
"","PVR","PVR","REACTS_WITH"
"","PXN","SORBS1","IN_SAME_COMPONENT"
"","PXN","SORBS3","IN_SAME_COMPONENT"
"","PXN","TLN1","IN_SAME_COMPONENT"
"","PXN","VCL","IN_SAME_COMPONENT"
"","PXN","PXN","REACTS_WITH"
"","PYCARD","PYCARD","REACTS_WITH"
"","PYGB","PYGB","REACTS_WITH"
"","PYGL","PYGL","REACTS_WITH"
"","PYGL","GYG2","STATE_CHANGE"
"","PYGM","PYGM","REACTS_WITH"
"","QARS","RARS","IN_SAME_COMPONENT"
"","QRFP","QRFPR","IN_SAME_COMPONENT"
"","QRFP","QRFP","REACTS_WITH"
"","QRFPR","QRFPR","REACTS_WITH"
"","RAB3A","RIMS1","IN_SAME_COMPONENT"
"","RAB3A","SLC17A7","IN_SAME_COMPONENT"
"","RAB3A","SLC18A2","IN_SAME_COMPONENT"
"","RAB3A","SLC18A3","IN_SAME_COMPONENT"
"","RAB3A","SLC32A1","IN_SAME_COMPONENT"
"","RAB3A","SYT1","IN_SAME_COMPONENT"
"","RAB3A","VAMP2","IN_SAME_COMPONENT"
"","RAB3A","RAB3A","REACTS_WITH"
"","RAB5A","VPS45","IN_SAME_COMPONENT"
"","RAB5A","ZFYVE20","IN_SAME_COMPONENT"
"","RAB5A","RAB5A","REACTS_WITH"
"","RAC1","RND1","IN_SAME_COMPONENT"
"","RAC1","SEMA3A","IN_SAME_COMPONENT"
"","RAC1","SEMA4D","IN_SAME_COMPONENT"
"","RAC1","RAC1","REACTS_WITH"
"","RAC1","LIMK1","STATE_CHANGE"
"","RAC1","MAPK8","STATE_CHANGE"
"","RAC1","RRAS","STATE_CHANGE"
"","RACGAP1","RACGAP1","REACTS_WITH"
"","RAD1","RFC2","IN_SAME_COMPONENT"
"","RAD1","RFC3","IN_SAME_COMPONENT"
"","RAD1","RFC4","IN_SAME_COMPONENT"
"","RAD1","RFC5","IN_SAME_COMPONENT"
"","RAD1","RPA1","IN_SAME_COMPONENT"
